@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.835397,1.857099,1.613619,1.672295,21
1.836334,1.834391,1.603143,1.623759,21
1.866513,1.846967,1.592278,1.586652,21
2.196105,2.080504,2.329906,1.227865,21
1.871644,1.882913,1.588896,1.695261,21
1.869843,1.830989,1.583875,1.565618,21
1.858588,1.841503,1.595734,1.613332,21
1.922519,1.91972,1.59259,1.687645,21
1.85544,1.832893,1.610854,1.561974,21
1.852395,1.836987,1.591576,1.612889,21
1.831304,1.768436,1.634434,1.490507,21
1.94959,1.870428,1.744008,1.323179,21
1.835985,1.814194,1.602944,1.596573,21
1.843667,1.846509,1.618036,1.639603,21
1.856561,1.834676,1.604628,1.60889,21
1.861343,1.879955,1.591069,1.689981,21
1.876986,1.876838,1.606804,1.651272,21
1.831256,1.832613,1.622693,1.626625,21
1.850965,1.819453,1.619087,1.579487,21
1.871752,1.819951,1.655723,1.635604,21
1.856303,1.886504,1.607478,1.70226,21
1.88003,1.845825,1.586647,1.593307,21
1.976836,1.886182,1.809844,1.283576,21
1.836187,1.836663,1.60053,1.639663,21
1.819151,1.790952,1.628849,1.512857,21
1.830907,1.785961,1.612711,1.559727,21
1.840331,1.810563,1.599186,1.592833,21
1.864473,1.860632,1.612513,1.616752,21
1.842785,1.851488,1.609306,1.669613,21
1.836315,1.867708,1.614448,1.694283,21
2.020306,1.910941,1.871314,1.217985,21
1.930808,1.854894,1.75227,1.307217,21
1.827463,1.835778,1.59555,1.638844,21
1.844975,1.79893,1.655544,1.519755,21
1.883853,1.804481,1.68024,1.43501,21
1.853953,1.790584,1.652249,1.492386,21
1.993839,1.933526,2.098741,1.346662,21
2.017931,1.910276,1.999542,1.176597,21
1.846523,1.813069,1.628996,1.556946,21
1.902326,1.881093,1.6083,1.607049,21
1.862115,1.863018,1.625639,1.63231,21
1.881172,1.86029,1.619323,1.595025,21
1.882719,1.860423,1.610585,1.588343,21
1.919805,1.902303,1.583613,1.604149,21
1.873321,1.852211,1.624423,1.57511,21
1.878189,1.840692,1.627341,1.540659,21
1.854131,1.819086,1.640701,1.522499,21
1.862451,1.867052,1.600166,1.627823,21
1.886963,1.845523,1.619119,1.511682,21
1.891705,1.873404,1.624031,1.606747,21
1.860312,1.879304,1.624171,1.655413,21
1.88439,1.867325,1.62003,1.579051,21
1.872645,1.885556,1.611859,1.699438,21
1.871162,1.84218,1.592139,1.592738,21
1.854592,1.858318,1.568489,1.693993,21
1.872117,1.903333,1.605249,1.711173,21
1.872876,1.914649,1.613162,1.794655,21
1.807807,1.779116,1.645132,1.530032,21
1.885536,1.825504,1.610231,1.521242,21
1.826829,1.803421,1.629708,1.620114,21
1.842171,1.864237,1.620128,1.687472,21
1.868824,1.846499,1.596721,1.580244,21
1.851835,1.854593,1.620401,1.606829,21
1.839103,1.833407,1.643502,1.606448,21
1.877121,1.852402,1.623376,1.532597,21
2.104469,1.956936,2.033809,1.099108,21
1.849859,1.866579,1.611786,1.63338,21
1.870302,1.892566,2.140468,1.653232,21
1.83859,1.786524,1.673103,1.435626,21
1.874963,1.826177,1.621555,1.516549,21
1.868725,1.838761,1.618016,1.560975,21
1.825911,1.828312,1.652658,1.633533,21
1.862378,1.819673,1.605982,1.524122,21
1.860523,1.864148,1.613826,1.614423,21
1.869608,1.854418,1.600099,1.592789,21
1.830152,1.802217,1.640125,1.549273,21
1.838275,1.817478,1.617054,1.606644,21
1.845933,1.826179,1.617179,1.584623,21
1.85034,1.828464,1.610035,1.577946,21
1.870984,1.851462,1.602012,1.589701,21
1.84777,1.85198,1.60823,1.633814,21
1.859257,1.850773,1.623276,1.593952,21
1.832638,1.798686,1.682673,1.435276,21
1.815038,1.779496,1.659244,1.529483,21
1.869592,1.811323,1.641997,1.463423,21
1.831188,1.787808,1.635888,1.508221,21
1.864254,1.813772,1.643464,1.553053,21
1.88493,1.826662,1.639349,1.470724,21
1.879298,1.817254,1.641301,1.465375,21
1.843008,1.799923,1.646892,1.522051,21
1.883511,1.869888,1.614007,1.603631,21
1.86259,1.803422,1.623585,1.501958,21
2.029488,1.998676,1.812449,1.728027,21
1.852909,1.813764,1.647132,1.526914,21
1.8577,1.830588,1.594779,1.606896,21
1.998589,1.948592,1.807101,1.7078,21
1.85014,1.834233,1.594595,1.614724,21
2.031397,1.940752,1.948477,1.229236,21
1.816094,1.768148,1.611681,1.535163,21
1.857377,1.808126,1.611988,1.517601,21
1.818257,1.767325,1.623476,1.498103,21
1.90147,1.834225,1.624701,1.447777,21
1.824613,1.801813,1.610203,1.554104,21
1.852498,1.815481,1.603003,1.553104,21
1.846291,1.821304,1.590302,1.60564,21
1.841302,1.838624,1.61191,1.6266,21
1.856273,1.832498,1.588996,1.611716,21
1.836111,1.783218,1.666083,1.427101,21
1.862537,1.785637,1.612855,1.481581,21
1.835508,1.78902,1.633123,1.486684,21
1.871507,1.821174,1.607331,1.509313,21
1.848885,1.790908,1.62527,1.485585,21
1.846617,1.78225,1.620247,1.496782,21
1.852695,1.811575,1.620732,1.521121,21
1.870202,1.852862,1.604982,1.553335,21
1.854038,1.838532,1.597836,1.557913,21
1.841152,1.775812,1.597416,1.50306,21
1.844679,1.857384,1.626915,1.675905,21
1.840403,1.837014,1.60698,1.595444,21
1.848281,1.855938,1.587295,1.662937,21
1.851192,1.835579,1.591313,1.617607,21
1.831938,1.811389,1.603281,1.579111,21
1.845968,1.837428,1.589346,1.630549,21
1.831883,1.770379,1.616413,1.502932,21
1.8283,1.762932,1.623146,1.503178,21
1.855684,1.823078,1.626273,1.572573,21
1.855993,1.848412,1.581829,1.616182,21
1.862324,1.81827,1.598975,1.522838,21
1.854298,1.835274,1.603403,1.557173,21
1.909758,1.84486,1.731834,1.333394,21
1.856232,1.84434,1.58383,1.608256,21
1.832441,1.799743,1.591144,1.565167,21
1.840105,1.806391,1.591672,1.568546,21
1.856021,1.819665,1.592393,1.546709,21
1.84654,1.831552,1.596422,1.623095,21
2.017879,1.994157,1.800975,1.77797,21
1.864853,1.790093,1.637702,1.455106,21
1.774516,1.629623,1.995339,1.31879,21
1.845978,1.805362,1.64146,1.608071,21
1.863434,1.80859,1.606333,1.517988,21
1.868936,1.856127,1.591961,1.642828,21
1.841515,1.828887,1.605621,1.655595,21
1.816592,1.759063,1.62831,1.489744,21
1.843489,1.798276,1.614554,1.584729,21
1.859116,1.80273,1.593737,1.543178,21
1.821356,1.837741,2.121283,1.509858,21
1.856193,1.834388,1.60426,1.603631,21
1.855841,1.775317,1.6574,1.400885,21
1.844745,1.766948,1.628165,1.476033,21
1.934309,1.856178,1.739973,1.314411,21
1.943544,1.844125,1.79992,1.260485,21
1.816825,1.763819,1.63139,1.507224,21
1.85053,1.710469,2.022105,1.348795,21
1.80573,1.75421,1.649851,1.475279,21
1.896976,1.835466,1.727965,1.348635,21
2.244545,2.040983,2.356721,1.159209,21
1.874983,1.859893,1.646001,1.66005,21
1.866979,1.826017,1.636308,1.599129,21
1.875812,1.835621,1.613012,1.643901,21
1.846877,1.825573,1.639267,1.625816,21
1.864702,1.83856,1.636944,1.64486,21
1.869001,1.837251,1.645048,1.608445,21
1.868988,1.857227,1.615225,1.693683,21
1.866802,1.840912,1.632888,1.639961,21
1.859975,1.838837,1.63331,1.663983,21
1.851352,1.827372,1.645792,1.602463,21
1.871395,1.846576,1.627591,1.655709,21
1.881406,1.886359,1.602957,1.70607,21
1.866834,1.819181,1.647263,1.588097,21
1.869656,1.839762,1.626322,1.645609,21
2.220148,2.111443,2.276194,1.355811,21
1.87083,1.832993,1.633652,1.637664,21
1.85933,1.83072,1.646779,1.616876,21
1.876257,1.851908,1.632781,1.648357,21
1.865064,1.84048,1.643875,1.624192,21
1.848472,1.829582,1.632225,1.652343,21
1.846838,1.844552,1.677314,1.588951,21
1.863035,1.84977,1.64518,1.670497,21
1.867541,1.89944,1.607955,1.771029,21
1.861423,1.869606,1.612625,1.719978,21
1.907353,1.937185,2.109409,1.723524,21
1.857334,1.847464,1.629389,1.657669,21
1.86638,1.85873,1.612262,1.706098,21
1.863949,1.876787,1.603613,1.754088,21
1.861137,1.834063,1.622627,1.646468,21
1.86453,1.847924,1.589551,1.662781,21
1.881037,1.909871,1.601489,1.747567,21
1.875695,1.911974,1.591912,1.772778,21
1.826845,1.826322,1.684565,1.601698,21
1.867581,1.887014,1.587667,1.757909,21
1.883058,1.927514,1.592524,1.801506,21
2.195565,2.118131,2.204702,1.330294,21
1.840859,1.83261,1.621871,1.661814,21
1.837251,1.814904,1.635966,1.61532,21
1.854052,1.868994,1.594655,1.741518,21
2.087817,2.038914,2.215242,1.341772,21
1.859065,1.816295,2.082501,1.496397,21
1.822278,1.838929,2.119884,1.577934,21
1.831829,1.781114,1.680081,1.415999,21
1.818833,1.766748,1.656539,1.452646,21
1.950246,1.840538,1.752222,1.304531,21
1.869746,1.849273,1.66276,1.586213,21
1.922907,1.87496,1.735374,1.460167,21
1.848551,1.847294,1.641264,1.672386,21
1.866154,1.892593,1.625872,1.748048,21
1.969346,1.859581,1.650334,1.568741,21
1.868842,1.863939,1.600411,1.692849,21
1.881709,1.88897,1.607646,1.683912,21
2.164704,2.052305,2.236019,1.428386,21
1.895198,1.84987,1.634031,1.622993,21
1.873521,1.899537,1.606768,1.752821,21
1.872149,1.898376,1.615181,1.756429,21
1.888071,1.899054,1.596365,1.743754,21
1.906242,1.876975,1.615983,1.697599,21
1.844292,1.782148,1.601993,1.641289,21
1.953806,1.923746,2.141167,1.77679,21
2.001243,1.981077,2.169568,1.826337,21
1.949262,1.914753,2.113034,1.73901,21
1.89966,1.880039,2.09053,1.714832,21
1.873806,1.839698,2.075204,1.657288,21
1.903568,1.900686,2.111125,1.757239,21
1.894497,1.888371,2.10741,1.744843,21
1.862776,1.875117,1.573183,1.769926,21
2.019656,1.834956,1.613557,1.687427,21
1.875569,1.874265,1.576323,1.745569,21
1.879023,1.836449,1.554816,1.652334,21
1.840826,1.797743,1.593981,1.626285,21
1.831051,1.784464,1.590322,1.595336,21
1.869795,1.884764,1.577238,1.73157,21
1.884501,1.837007,1.576262,1.628591,21
1.874113,1.880541,1.57212,1.745427,21
1.866736,1.796296,1.590696,1.573426,21
2.17501,2.042093,1.870885,1.536136,21
1.835195,1.784564,1.586362,1.601288,21
1.851043,1.801229,1.592699,1.601788,21
1.854243,1.816678,1.60158,1.623944,21
1.900322,1.830124,2.102516,1.545344,21
1.868369,1.834028,1.565797,1.630667,21
1.892115,1.831798,1.564293,1.61422,21
1.928557,1.820919,2.125034,1.511644,21
1.865539,1.883681,1.576326,1.728376,21
1.870009,1.878109,1.580729,1.727097,21
1.857869,1.798186,1.592471,1.59569,21
1.870572,1.824291,1.586268,1.611097,21
1.849373,1.79603,1.594728,1.587763,21
1.851048,1.819656,1.586021,1.650842,21
1.841078,1.791973,1.606394,1.58861,21
1.879331,1.846842,1.577567,1.664697,21
1.874487,1.858745,1.585442,1.675096,21
1.887758,1.835682,1.598379,1.63654,21
1.858637,1.872415,1.588818,1.698286,21
1.877565,1.897668,1.581613,1.762343,21
1.878734,1.855805,1.586356,1.669936,21
1.878769,1.839885,1.582596,1.649773,21
1.904812,1.879872,2.045739,1.628435,21
1.879772,1.82873,1.581175,1.660708,21
1.868901,1.860214,1.581107,1.719941,21
1.872409,1.897132,1.591568,1.787177,21
1.881639,1.918818,1.587529,1.809694,21
1.973451,1.862698,2.121772,1.498919,21
1.852443,1.903029,2.103777,1.740469,21
1.876768,1.90562,1.59175,1.792458,21
1.873947,1.880544,1.561626,1.754136,21
1.883403,1.861459,1.577211,1.696545,21
1.863856,1.862336,1.582571,1.723032,21
1.87399,1.899111,1.584867,1.761166,21
1.881247,1.895028,1.584541,1.752147,21
1.83855,1.793026,1.619378,1.635648,21
1.86473,1.816349,1.614522,1.662204,21
1.878034,1.802939,1.612322,1.585863,21
1.877736,1.809891,1.627708,1.606885,21
1.875944,1.865739,1.586618,1.714554,21
1.869347,1.88281,1.580324,1.722288,21
1.872776,1.907548,1.584134,1.773598,21
1.863537,1.903471,1.584325,1.767523,21
1.884756,1.897842,1.571425,1.756634,21
1.900747,1.832367,1.585971,1.623476,21
1.896519,1.806476,1.605947,1.574469,21
1.87997,1.831777,1.598969,1.609898,21
1.885464,1.839152,1.606244,1.605933,21
1.867239,1.854912,1.593558,1.686902,21
1.854883,1.818467,1.618905,1.631263,21
1.872881,1.827013,1.60134,1.636644,21
1.853526,1.823957,1.61623,1.648564,21
1.869719,1.834155,1.627326,1.649842,21
1.860726,1.826596,1.62342,1.619896,21
1.867708,1.863644,1.596926,1.694294,21
1.853242,1.822652,1.618824,1.660571,21
1.859485,1.839862,1.594788,1.640548,21
1.86741,1.870203,1.592864,1.715228,21
1.848503,1.814826,1.634383,1.574419,21
1.863279,1.822072,1.613625,1.636213,21
1.862869,1.829949,1.614768,1.659541,21
1.891085,1.85529,1.612431,1.65467,21
1.89591,1.925029,1.59608,1.758386,21
1.894063,1.929092,1.587319,1.767,21
1.886737,1.860105,1.605847,1.659897,21
1.892736,1.95474,1.597951,1.864798,21
1.91795,1.856495,2.06469,1.614277,21
1.875655,1.912966,1.584065,1.775812,21
1.977838,1.951897,2.186669,1.764362,21
1.873856,1.898531,1.587425,1.764468,21
2.167584,2.051867,2.217408,1.343777,21
1.876258,1.90511,1.597371,1.758578,21
1.890313,1.94553,1.586162,1.813054,21
1.877692,1.897657,1.576615,1.772017,21
1.884394,1.834378,1.606667,1.650061,21
1.893953,1.80777,1.609697,1.613984,21
1.885694,1.820759,1.613918,1.637438,21
2.191938,2.032023,2.321293,1.379438,21
1.878258,1.842486,1.5848,1.674898,21
1.883218,1.880195,1.581383,1.70438,21
1.860908,1.832552,1.600378,1.65753,21
1.879523,1.832676,1.603784,1.587604,21
1.868612,1.820249,1.61405,1.636685,21
1.911585,1.851001,1.612435,1.632548,21
1.887397,1.840463,1.576157,1.640115,21
1.885761,1.832455,1.595971,1.639441,21
1.871345,1.819573,1.606738,1.607248,21
1.895978,1.845053,1.583615,1.619978,21
1.880038,1.816795,1.623512,1.576344,21
1.84964,1.806415,1.614982,1.622334,21
1.870401,1.842768,1.590327,1.68575,21
1.886289,1.90034,1.581531,1.739062,21
1.992621,1.970464,1.734405,1.822129,21
1.899644,1.907889,1.574835,1.746968,21
1.885834,1.914269,1.579022,1.769455,21
1.889974,1.934835,1.59485,1.801061,21
1.878938,1.923792,1.597847,1.802551,21
1.889252,1.930455,1.606827,1.816258,21
1.904829,1.939065,1.613478,1.840329,21
1.880321,1.915508,1.600262,1.792106,21
1.919535,1.855222,2.103196,1.658946,21
1.909752,1.922968,2.145391,1.791853,21
2.022349,2.044195,1.755588,1.971139,21
1.80131,1.616221,1.450407,1.120684,21
1.602377,1.664554,1.770733,1.394758,21
1.544218,1.579551,1.474113,1.337765,21
1.583091,1.623494,1.486565,1.385822,21
1.102865,1.049864,1.689509,1.428279,21
1.057909,1.086688,1.681766,1.479678,21
1.475549,1.519347,1.555352,1.338002,21
1.480611,1.527541,1.553652,1.348519,21
1.703032,1.679631,1.042306,1.582386,21
1.694644,1.610554,1.051602,1.51393,21
1.481523,1.531523,1.555845,1.319409,21
1.558035,1.603725,1.525648,1.393468,21
1.480576,1.328337,1.501856,1.224201,21
1.874984,1.834189,2.112715,1.529273,21
1.09858,1.127693,1.740525,1.482542,21
1.747682,1.698277,1.071954,1.543701,21
1.537478,1.579906,1.486019,1.323751,21
1.521257,1.51746,1.487564,1.220401,21
1.476087,1.445894,1.462776,1.548678,21
1.668079,1.52102,1.590914,1.58663,21
1.525171,1.564902,1.491328,1.322019,21
1.617687,1.510131,1.453166,1.088957,21
1.129359,1.098512,1.746821,1.452457,21
1.497826,1.397671,1.471347,1.506009,21
1.532854,1.56613,1.481598,1.313393,21
1.534203,1.594833,1.494035,1.355496,21
1.099639,1.057573,1.710335,1.439813,21
1.074887,1.102995,1.723395,1.492231,21
1.528221,1.567802,1.49139,1.32454,21
1.543061,1.60042,1.479794,1.359116,21
1.080818,1.106166,1.711089,1.490145,21
1.05682,1.108929,1.719895,1.513208,21
1.531509,1.556382,1.491834,1.306438,21
1.548505,1.58606,1.48072,1.335639,21
1.102714,1.05026,1.704116,1.425601,21
1.207907,1.035879,1.801023,1.407416,21
1.518344,1.574556,1.500002,1.322104,21
1.515098,1.578866,1.511579,1.324818,21
1.138481,1.039648,1.719374,1.398915,21
1.20806,1.24185,1.820832,1.597264,21
1.533848,1.569014,1.489627,1.315273,21
1.527604,1.576126,1.491984,1.326171,21
1.119163,1.100997,1.699013,1.431087,21
1.15518,1.061755,1.779429,1.426487,21
1.503988,1.558153,1.522705,1.321774,21
1.539756,1.596281,1.484141,1.340214,21
1.094751,1.126333,1.71395,1.474244,21
1.096678,1.102465,1.74204,1.472567,21
1.5229,1.565267,1.489555,1.30696,21
1.59261,1.56473,1.420314,1.190096,21
1.082907,1.127631,1.720378,1.479325,21
1.079648,1.095979,1.737887,1.469838,21
1.516345,1.560374,1.50237,1.319958,21
1.521016,1.577404,1.497073,1.339377,21
1.469532,1.438207,1.445898,1.435348,21
1.083742,1.140266,1.73433,1.475825,21
1.510371,1.566477,1.514013,1.318092,21
1.534708,1.597397,1.492008,1.341976,21
1.094578,1.103139,1.66382,1.426967,21
1.060715,1.133945,1.716806,1.497691,21
1.527429,1.569391,1.483831,1.312347,21
1.550132,1.609582,1.472353,1.345325,21
1.108643,1.129248,1.716692,1.400072,21
1.089084,1.147981,1.744987,1.4822,21
1.520595,1.577736,1.512449,1.309552,21
1.546079,1.609486,1.485967,1.33944,21
1.107997,1.143396,1.73442,1.427695,21
1.43875,1.488591,1.445898,1.504373,21
1.515991,1.573568,1.512936,1.323189,21
1.538575,1.586502,1.487535,1.309869,21
1.090472,1.146123,1.737762,1.452009,21
1.277418,1.17939,1.594129,1.217761,21
1.785475,1.7156,1.590901,0.878643,21
1.527243,1.558886,1.517239,1.286782,21
1.566352,1.638457,1.458437,1.333342,21
1.075206,1.15594,1.682403,1.490705,21
1.092676,1.109496,1.721648,1.457231,21
1.517294,1.569694,1.505461,1.312834,21
1.53786,1.576427,1.483977,1.311261,21
1.08133,1.140022,1.693081,1.459701,21
1.404239,1.447221,1.433992,1.487807,21
1.541142,1.586179,1.47287,1.313481,21
1.560712,1.606152,1.461391,1.326436,21
1.130345,1.088036,1.725458,1.382854,21
1.393394,1.468422,1.437498,1.559033,21
1.562744,1.866242,1.238237,1.957536,22
1.5669,1.866621,1.340546,1.982299,22
1.573298,1.882603,1.335949,2.002195,22
1.6057,1.909137,1.356968,2.031962,22
1.588588,1.804853,1.358703,1.894903,22
1.559098,1.83452,1.323243,1.92948,22
1.524461,1.87016,1.271666,1.984854,22
1.531132,1.861272,1.254018,1.964987,22
1.545132,1.873074,1.250773,1.944376,22
1.550141,1.867843,1.254734,1.954181,22
1.559803,1.8966,1.262768,1.998587,22
1.561768,1.887602,1.292201,1.999211,22
1.554236,1.877348,1.27313,1.978286,22
1.557832,1.863178,1.271121,1.969404,22
1.573717,1.838765,1.345114,1.950506,22
1.547603,1.872505,1.261508,1.977002,22
1.548452,1.822118,1.270317,1.907029,22
1.557659,1.840709,1.855984,1.885381,22
1.549833,1.861267,1.267565,1.935874,22
1.569493,1.850469,1.300635,1.963155,22
1.562733,1.836964,1.295035,1.929557,22
1.630807,1.831918,1.358707,1.873366,22
1.631362,1.83824,1.343691,1.905334,22
1.592934,1.862293,1.324723,1.967355,22
1.829169,1.887418,1.674842,1.659766,22
1.584929,1.783628,1.354764,1.770243,22
1.583345,1.845643,1.334503,1.94998,22
1.749214,1.888427,1.50496,1.629352,22
1.563848,1.803858,1.301338,1.875138,22
1.569246,1.822811,1.317044,1.923617,22
1.597574,1.87852,1.338488,1.989152,22
1.580763,1.853678,1.324473,1.950169,22
1.562182,1.849679,1.305095,1.938067,22
1.576199,1.891099,1.31357,1.986972,22
1.604688,1.899181,1.329616,2.001608,22
1.568523,1.871871,1.260167,1.946144,22
1.565804,1.896555,1.272946,1.981156,22
1.565074,1.880908,1.277241,1.968822,22
1.566215,1.83391,1.310388,1.902318,22
1.565754,1.853017,1.300919,1.918246,22
1.577993,1.85322,1.301272,1.937215,22
1.565486,1.859457,1.326215,1.970939,22
1.563228,1.831823,1.286791,1.935049,22
1.616916,1.915092,1.343996,2.007115,22
1.532424,1.833922,1.241426,1.922825,22
1.54341,1.863903,1.239595,1.949847,22
1.520014,1.855502,1.244019,1.958987,22
1.538221,1.843471,1.256099,1.933046,22
1.52788,1.862346,1.241366,1.953162,22
1.538261,1.837094,1.273077,1.949474,22
1.788313,1.932271,1.511445,1.646732,22
1.59468,1.922348,1.322492,2.029355,22
1.605735,1.922712,1.349141,2.033749,22
1.605327,1.927586,1.360321,2.043322,22
1.610513,1.947,1.375266,2.067165,22
1.530029,1.84383,1.834361,1.898949,22
1.544777,1.907467,1.881285,1.989684,22
1.562498,1.8973,1.889047,1.957356,22
1.560795,1.912267,1.889591,1.988406,22
1.638816,2.002499,1.962009,2.065604,22
1.541278,1.921029,1.87136,1.987259,22
1.590665,1.85749,1.291458,1.861953,22
2.47681,2.679475,2.485162,2.53422,22
1.76214,1.887155,1.666598,1.545997,22
1.540049,1.850054,1.850839,1.90318,22
1.53644,1.858794,1.832847,1.905359,22
1.530966,1.891001,1.859995,1.958297,22
1.53574,1.908221,1.878075,1.983836,22
1.52853,1.891897,1.85398,1.953684,22
1.591543,1.900236,1.350417,2.013542,22
1.595367,1.900333,1.338949,2.013328,22
1.580924,1.888533,1.30082,1.983552,22
1.595215,1.864441,1.337679,1.962912,22
1.581133,1.865315,1.324416,1.974477,22
1.574034,1.875795,1.25435,1.946752,22
1.906452,2.02991,1.692379,1.594934,22
1.577037,1.865575,1.258714,1.92677,22
1.579537,1.89832,1.257561,1.973193,22
1.585421,1.8723,1.288262,1.962082,22
1.586357,1.895775,1.285786,1.992393,22
1.593681,1.902461,1.30337,1.988858,22
1.588254,1.877802,1.282,1.935516,22
1.580552,1.858884,1.301327,1.890971,22
1.58969,1.857724,1.289207,1.919301,22
1.579541,1.875863,1.295719,1.942436,22
1.546495,1.844366,1.267341,1.957552,22
1.617105,1.881353,1.361191,2.010219,22
1.621304,1.84626,1.847986,1.808158,22
1.561832,1.816251,1.301858,1.885108,22
1.621516,1.834493,1.852157,1.82271,22
1.563534,1.834112,1.30105,1.921621,22
1.577246,1.88424,1.31137,1.953823,22
1.55347,1.861441,1.299219,1.946665,22
1.571043,1.864207,1.320565,1.962612,22
1.561859,1.880645,1.291639,1.966076,22
1.579165,1.884762,1.309152,1.976132,22
1.550051,1.864571,1.866968,1.923955,22
1.555043,1.849586,1.291298,1.93339,22
1.582019,1.849195,1.30461,1.926124,22
1.031603,1.509008,1.697882,2.102147,22
1.02877,1.523538,1.717683,2.11496,22
1.523568,1.882587,1.535725,1.961089,22
1.524546,1.858876,1.55359,1.932526,22
1.065291,1.483509,1.694781,2.05527,22
1.011986,1.536938,1.682234,2.111716,22
1.550881,1.923913,1.570207,1.999045,22
1.546426,1.923792,1.567088,2.000991,22
1.028781,1.52608,1.669438,2.073809,22
1.06679,1.489314,1.682666,2.051778,22
1.532828,1.905528,1.515356,1.964383,22
1.551012,1.915586,1.557228,2.004914,22
1.017555,1.563933,1.672366,2.126455,22
1.009795,1.54237,1.670533,2.100935,22
1.549371,1.937496,1.546291,1.989797,22
1.559663,1.953643,1.554551,2.00423,22
1.04164,1.53456,1.687476,2.074279,22
1.03023,1.556328,1.675979,2.111062,22
1.541986,1.945169,1.543449,2.007649,22
1.53988,1.929026,1.544255,1.988533,22
1.036061,1.526435,1.712311,2.082018,22
1.033828,1.531371,1.689755,2.081768,22
1.545434,1.917086,1.553069,1.984998,22
1.549924,1.919218,1.53839,1.980546,22
1.104593,1.543908,1.622555,2.044302,22
1.050954,1.511374,1.63613,2.036683,22
1.546055,1.910511,1.529948,1.967295,22
1.518968,1.881562,1.525724,1.947446,22
1.028512,1.592178,1.694044,2.132067,22
1.069958,1.513098,1.666053,2.055014,22
1.039183,1.507814,1.669175,2.063332,22
1.533868,1.89705,1.537064,1.96633,22
1.533607,1.892478,1.532052,1.959969,22
1.029703,1.514318,1.680244,2.086895,22
1.058995,1.486308,1.700494,2.067915,22
1.52887,1.894611,1.533536,1.961135,22
1.52382,1.876589,1.522628,1.945956,22
1.034102,1.491855,1.679317,2.072496,22
1.037765,1.533528,1.706119,2.118585,22
1.661677,1.998062,1.666696,2.069035,22
1.555135,1.931486,1.552174,1.99132,22
1.040876,1.514129,1.668232,2.087254,22
1.073539,1.525722,1.674563,2.086216,22
1.515762,1.905341,1.546912,1.979417,22
1.530987,1.920333,1.549278,1.99236,22
2.449377,2.66123,2.446629,2.567886,22
1.033278,1.53573,1.706689,2.107045,22
1.015576,1.506905,1.688796,2.081751,22
1.540868,1.917168,1.55819,1.986065,22
1.524137,1.898024,1.538514,1.981177,22
1.02132,1.494137,1.676689,2.074808,22
1.081033,1.45989,1.714771,2.043738,22
1.504296,1.883651,1.516053,1.958225,22
1.560473,1.901074,1.600612,1.961579,22
1.053357,1.492652,1.705493,2.088571,22
1.062847,1.523184,1.681245,2.081172,22
1.553761,1.905353,1.561245,1.973914,22
1.550045,1.881667,1.564463,1.960638,22
1.036929,1.5269,1.656032,2.081616,22
2.483455,2.657601,2.488885,2.510266,22
1.711665,2.00468,1.484652,2.115871,22
1.538026,1.883484,1.253674,1.992749,22
1.557272,1.904064,1.253553,1.988958,22
1.54557,1.819029,1.268576,1.907258,22
1.548272,1.859448,1.303494,1.981272,22
1.590998,1.882002,1.354016,1.991959,22
1.559618,1.880753,1.278118,1.992128,22
1.560294,1.95153,1.252406,2.067888,22
1.597655,1.955869,1.246921,2.073854,22
1.564464,1.920368,1.224777,2.052889,22
1.558783,1.898927,1.234477,2.021241,22
1.542027,1.921754,1.247492,2.045727,22
1.570471,1.92079,1.214698,2.049362,22
1.596763,1.907312,1.23788,2.040976,22
1.569683,1.894374,1.271077,2.007063,22
1.630816,1.895888,1.364911,2.02213,22
1.583667,1.868225,1.281902,1.960538,22
1.615356,1.885854,1.345781,2.005821,22
1.786906,1.939933,1.900329,1.606341,22
1.556394,1.819059,1.245285,1.892189,22
1.548254,1.87558,1.214579,1.979536,22
1.54067,1.8866,1.208564,2.01681,22
1.537465,1.863391,1.242307,1.981659,22
1.608802,1.928989,1.213914,2.0707,22
1.629916,1.895843,1.839054,1.730587,22
1.553611,1.901273,1.228658,2.001558,22
1.552843,1.889492,1.227371,2.013302,22
1.5195,1.81944,1.241135,1.908445,22
1.512265,1.84704,1.843552,1.932188,22
1.571641,1.86933,1.32324,1.990394,22
1.586747,1.911846,1.288291,2.026793,22
1.553882,1.899582,1.191407,2.029304,22
1.493332,1.805136,1.273283,1.926543,22
1.52669,1.841135,1.309318,1.968662,22
1.557594,1.852784,1.342648,1.976812,22
1.541049,1.876403,1.268196,1.982673,22
1.573362,1.872157,1.298697,1.984,22
1.579785,1.882026,1.335063,2.004551,22
1.550296,1.864987,1.259787,1.964808,22
1.588396,1.854005,1.323334,1.967087,22
1.651141,1.894477,1.348653,1.996949,22
1.60275,1.899982,1.319043,2.007586,22
1.551727,1.900603,1.220184,2.02851,22
1.625892,1.988802,1.28442,2.132072,22
1.555817,1.879866,1.210263,1.965757,22
1.567938,1.929617,1.239712,2.07152,22
1.580887,1.925745,1.248443,2.076386,22
1.59303,1.866521,1.330181,1.977494,22
2.467825,2.673793,2.46059,2.59328,22
1.512121,1.874311,1.855583,1.957397,22
