@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.077795,1.972054,33
1.842896,1.928422,33
1.975834,1.832657,33
1.753226,1.830874,33
1.825689,1.924277,33
2.034135,1.858791,33
1.894991,1.976419,33
1.763736,1.845942,33
1.785005,1.478356,33
1.750306,1.979644,33
1.83472,1.76143,33
1.827896,1.780696,33
1.677788,1.60831,33
1.836442,1.540279,33
1.810469,1.751333,33
1.848804,1.801802,33
1.788616,1.988307,33
1.781271,2.016726,33
1.857845,1.831093,33
1.837641,1.810792,33
1.720646,1.964473,33
1.72731,1.968444,33
1.799696,1.7515,33
1.849968,1.830654,33
1.712994,1.940578,33
1.714373,1.939965,33
1.813356,1.770326,33
1.840924,1.822907,33
1.714124,1.95935,33
1.709545,1.954153,33
1.82141,1.767719,33
1.825936,1.792187,33
1.728839,1.949422,33
1.720705,1.962265,33
1.880915,1.813781,33
1.844023,1.791026,33
1.868321,2.086103,33
1.762455,1.981791,33
1.835388,1.784745,33
1.844465,1.809844,33
1.748061,1.976045,33
1.735385,1.9796,33
1.876665,1.819101,33
1.851769,1.817262,33
1.716646,1.973679,33
1.789591,1.776368,33
1.711309,1.942636,33
1.734384,1.986826,33
1.837901,1.807827,33
1.833105,1.806825,33
1.725347,1.958212,33
1.723517,1.986574,33
1.752031,1.926937,33
1.819574,1.757283,33
1.854748,1.800361,33
1.711254,1.924542,33
1.739941,1.973876,33
1.839513,1.763532,33
1.881935,1.816761,33
1.750562,1.978816,33
1.741248,1.941532,33
1.860101,1.795654,33
1.835102,1.769686,33
1.728716,1.941292,33
1.737436,1.950145,33
1.834644,1.752212,33
1.855983,1.79786,33
1.769607,1.973082,33
1.825126,2.023752,33
1.875907,1.803469,33
1.85336,1.784243,33
2.127933,1.83781,33
1.902605,1.573356,33
1.943416,1.877308,33
1.92501,1.864971,33
1.80055,1.986287,33
1.843389,2.026673,33
1.928433,1.851672,33
1.954217,1.850005,33
2.01713,1.944729,33
2.749618,2.714532,33
1.79248,1.460971,33
1.821361,1.513029,33
1.856635,1.770759,33
1.859016,1.799019,33
1.80065,1.515771,33
1.781259,1.479987,33
1.884713,1.802266,33
1.844079,1.786028,33
1.858468,1.602179,33
1.847101,1.530665,33
1.902545,1.841975,33
1.89674,1.811692,33
1.792952,1.520458,33
1.726717,1.437125,33
1.833616,1.779247,33
1.814478,1.774471,33
1.827697,2.048482,33
1.71971,1.966897,33
1.82282,1.772509,33
1.81706,1.779945,33
1.778247,2.01542,33
1.759346,1.994579,33
1.802523,1.776413,33
1.800761,1.817703,33
2.611029,2.627065,33
1.862382,2.045687,33
1.810952,1.950774,33
1.873908,1.788618,33
1.889947,1.828775,33
1.801019,1.975436,33
1.788713,1.984234,33
1.879261,1.79963,33
1.91453,1.829324,33
1.793915,2.004418,33
1.489422,1.760314,33
1.801194,1.746266,33
1.825585,1.778377,33
1.76985,1.450112,33
1.753621,1.978503,33
1.837695,1.792064,33
1.823208,1.78406,33
1.746559,1.970798,33
1.750145,1.960946,33
1.841843,1.779,33
1.813004,1.77875,33
1.772918,1.475739,33
1.737363,1.455312,33
2.635258,2.625396,33
2.633941,2.624653,33
2.63532,2.626215,33
2.632875,2.624472,33
1.822156,1.738825,33
1.819706,1.753439,33
1.80538,1.981572,33
1.739075,1.935766,33
1.81926,1.977592,33
1.848945,1.790263,33
1.815112,1.799033,33
1.768424,1.992364,33
1.716116,1.97712,33
1.812768,1.755514,33
1.819765,1.781909,33
1.740367,1.982721,33
1.738176,1.985057,33
1.818919,1.779932,33
1.825463,1.767518,33
1.723028,1.947877,33
1.712126,1.938673,33
1.795112,1.754242,33
1.815599,1.772928,33
1.740864,1.980234,33
1.801767,2.024954,33
1.823542,1.786508,33
1.81988,1.821013,33
1.740616,1.474076,33
1.778421,1.489969,33
1.799971,1.740677,33
1.797126,1.771366,33
1.834495,2.049203,33
1.825125,2.048008,33
2.621334,2.621024,33
1.845868,1.804277,33
1.835433,1.793559,33
1.826956,1.503311,33
1.814054,2.028937,33
1.920357,1.821706,33
1.881486,1.819552,33
1.737026,1.92803,33
1.753513,1.965397,33
1.805092,1.744135,33
1.821139,1.781932,33
1.749232,1.966507,33
1.767511,1.451864,33
1.841094,1.761502,33
1.834692,1.773697,33
1.852857,1.522108,33
1.840212,1.515502,33
1.908665,1.830348,33
1.904529,1.83775,33
1.867391,1.61468,33
1.834276,1.492094,33
1.782929,1.837582,33
1.808955,1.849659,33
1.795657,1.887651,33
2.055013,1.929169,33
1.848989,1.893895,33
1.841928,1.917322,33
1.844871,1.876175,33
1.848296,1.878021,33
1.847817,1.899207,33
1.830793,1.884895,33
1.834965,1.876247,33
1.813268,1.885846,33
1.774389,1.826736,33
2.026471,2.002368,33
1.75225,1.786192,33
1.730997,1.802806,33
2.615721,2.600712,33
1.835836,1.872285,33
2.351033,2.291303,33
1.786489,1.773104,33
1.799411,1.798211,33
1.800572,1.815067,33
1.933297,1.964387,33
1.913067,1.913069,33
1.942652,1.873637,33
1.817202,1.834316,33
1.782479,1.827573,33
1.767211,1.864031,33
1.936246,1.903856,33
2.120639,2.088244,33
1.844287,1.936888,33
1.851687,1.91189,33
2.010396,2.0654,33
1.863323,1.926004,33
1.849878,1.890194,33
1.829323,1.897642,33
1.909392,1.952827,33
1.800586,1.864912,33
1.967504,2.003272,33
1.962811,1.985929,33
1.941554,1.997054,33
1.887254,1.941947,33
1.7825,1.859029,33
1.753958,1.886693,33
1.87446,1.897361,33
1.853876,1.90535,33
1.88015,1.930126,33
1.881568,1.922308,33
1.769897,1.865719,33
1.797834,1.833775,33
2.121823,1.999473,33
1.953529,1.803422,33
2.141345,2.017741,33
2.037812,1.880218,33
2.022303,1.839046,33
2.169032,2.011381,33
2.008306,1.918617,33
1.772934,1.865068,33
1.786516,1.872944,33
1.827084,1.863472,33
1.785981,1.86544,33
2.043608,1.85775,33
1.825872,1.861428,33
1.782602,1.844073,33
1.987818,1.839366,33
2.254914,2.0337,33
1.768004,1.834585,33
1.747865,1.86437,33
1.774419,1.93448,33
2.026164,1.888709,33
1.855043,1.860714,33
1.775661,1.866751,33
1.776254,1.889782,33
1.996901,1.867276,33
1.792088,1.848953,33
1.806909,1.874812,33
1.837869,1.880371,33
1.873265,1.836181,33
2.001418,1.947528,33
1.969914,1.924492,33
1.975069,1.939067,33
1.968823,1.955285,33
1.968616,1.945553,33
2.003198,1.975192,33
1.906827,1.87982,33
1.929309,1.888822,33
1.921197,1.902553,33
1.894339,1.908118,33
1.806077,1.820765,33
1.987453,2.049801,33
2.056257,2.126777,33
1.883943,2.022149,33
2.121616,2.087897,33
1.732886,1.846194,33
1.867536,1.870919,33
1.995914,1.832259,33
1.773062,1.833442,33
1.949335,1.804292,33
2.070562,2.17079,33
1.993575,1.87541,33
1.83901,1.920591,33
1.966442,2.076351,33
1.986792,1.844353,33
1.983883,1.890014,33
2.020184,1.89917,33
1.778977,1.878118,33
1.85018,1.954499,33
1.866463,1.944454,33
2.010683,1.971515,33
1.919875,1.926155,33
1.92207,1.979603,33
1.951208,1.932629,33
1.960498,1.99952,33
1.878141,1.896547,33
2.115082,2.017766,33
1.895639,1.982144,33
1.891741,1.989328,33
1.84507,1.941773,33
1.79828,1.896743,33
1.827987,1.905151,33
1.848647,1.94252,33
1.848621,1.921448,33
1.836998,1.927368,33
1.907628,1.983677,33
1.881306,1.942393,33
1.790427,1.924434,33
1.798355,1.913688,33
1.811379,1.939024,33
2.203061,2.192912,33
2.206309,2.227706,33
1.942703,1.833594,33
2.027603,1.895593,33
1.827672,1.933928,33
1.790287,1.901889,33
1.794901,1.866318,33
1.832304,1.862175,33
1.746401,1.855906,33
1.837555,1.934525,33
2.193601,2.124605,33
2.614889,2.618243,33
1.989301,1.839889,33
1.879409,1.962137,33
1.779644,1.877391,33
1.806529,1.865937,33
1.81641,1.919916,33
1.861126,1.931212,33
1.779444,1.849818,33
1.774897,1.880894,33
1.763333,1.839151,33
1.737816,1.855873,33
1.866168,1.962631,33
1.802691,1.888359,33
1.727924,1.821053,33
1.759136,1.811931,33
1.745125,1.837114,33
1.741758,1.826529,33
1.762536,1.810614,33
2.096101,1.890378,33
2.064801,1.890481,33
1.767873,1.831574,33
1.750096,1.847231,33
1.758073,1.8531,33
1.760291,1.834926,33
1.745679,1.844339,33
1.751256,1.812907,33
1.759056,1.849676,33
1.743598,1.820666,33
1.929512,1.790382,33
1.965047,1.821193,33
2.104733,2.056482,33
2.154167,2.027385,33
1.810791,1.839874,33
2.143419,2.172371,33
1.748816,1.839859,33
1.74149,1.823203,33
1.732856,1.857816,33
1.765328,1.85591,33
1.873593,1.96932,33
1.935549,2.022782,33
2.194069,2.090971,33
1.971094,2.059777,33
1.882242,1.959732,33
1.877106,1.975375,33
2.266876,2.171343,33
1.94803,1.833459,33
1.888152,1.952794,33
2.033136,1.88545,33
2.071221,1.98504,33
1.813698,1.918196,33
1.847494,1.942763,33
1.9437,2.006495,33
1.880066,1.948316,33
1.918274,1.988793,33
1.822635,1.838865,33
1.77485,1.824106,33
1.787991,1.835095,33
1.902929,1.939128,33
2.310384,2.230571,33
1.974597,1.84013,33
1.743629,1.8258,33
2.767302,2.692495,33
2.047903,2.059058,33
1.732911,1.815378,33
1.915325,1.877319,33
1.843175,1.89134,33
1.860182,1.842566,33
1.744083,1.82934,33
1.763158,1.839995,33
1.822508,1.912336,33
1.806538,1.812685,33
1.77079,1.848856,33
1.761155,1.860064,33
1.836877,1.914955,33
1.775786,1.864136,33
1.763143,1.858906,33
1.850987,1.890314,33
2.192373,2.152331,33
2.242411,2.045895,33
1.738075,1.840112,33
1.826394,1.860374,33
1.871915,1.915671,33
1.762691,1.833976,33
1.826372,1.885646,33
1.930076,1.849832,33
1.76607,1.815434,33
2.221667,2.130649,33
1.840033,1.880209,33
1.854599,1.903875,33
2.34319,2.343048,33
1.766336,1.837796,33
1.975705,1.825897,33
2.001053,1.857571,33
1.996153,1.818611,33
1.983464,1.805217,33
2.014643,1.858261,33
2.099705,1.963651,33
1.772401,1.845855,33
1.86271,1.922311,33
1.557034,1.741682,33
1.557134,1.164908,33
1.58352,1.526974,33
1.658601,1.57171,33
1.566154,1.747351,33
1.537539,1.78246,33
1.59736,1.523373,33
1.63224,1.523257,33
1.554604,1.184523,33
1.564917,1.73588,33
1.602249,1.522436,33
1.62048,1.516424,33
1.48956,1.106813,33
1.516488,1.114775,33
1.571921,1.519865,33
1.588868,1.490947,33
1.591797,1.801898,33
1.2923,1.537532,33
1.508835,1.40897,33
1.542617,1.444969,33
1.517774,1.728072,33
1.799623,1.476282,33
1.519365,1.433364,33
1.526097,1.465706,33
1.474956,1.722446,33
1.458943,1.698463,33
1.509374,1.431551,33
1.541355,1.464138,33
1.49839,1.763502,33
1.534788,1.775873,33
1.520562,1.443835,33
1.53585,1.425617,33
1.480372,1.091402,33
1.456001,1.731674,33
1.545133,1.461467,33
1.54392,1.433575,33
1.489769,1.055829,33
1.772355,1.453911,33
1.546211,1.458403,33
1.525158,1.404932,33
1.510757,1.137267,33
1.517904,1.126109,33
1.631511,1.558448,33
1.612232,1.555166,33
1.52158,1.729469,33
1.550311,1.716924,33
1.550014,1.47754,33
1.527173,1.44223,33
2.443462,2.430249,33
2.444271,2.430852,33
2.439834,2.419362,33
1.509539,1.149917,33
1.458022,1.10094,33
2.445226,2.431484,33
1.668804,1.616892,33
1.719735,1.600982,33
1.523217,1.455749,33
1.551869,1.465822,33
1.464463,1.078811,33
1.492815,1.082768,33
1.586204,1.495434,33
1.643108,1.496614,33
1.503306,1.128611,33
1.53846,1.154774,33
1.595801,1.500048,33
1.574996,1.477874,33
1.693524,1.66756,33
1.470026,1.731861,33
1.451532,1.705058,33
1.515446,1.423983,33
1.518893,1.458385,33
1.410751,1.701379,33
1.446056,1.715622,33
1.526648,1.449455,33
1.529428,1.50308,33
1.499799,1.786918,33
1.090867,1.426976,33
1.553887,1.463732,33
1.572091,1.4937,33
1.420842,1.688245,33
1.414568,1.697263,33
1.541963,1.443471,33
1.507999,1.442736,33
1.446137,1.712103,33
1.42907,1.694666,33
1.585379,1.500499,33
1.524209,1.467008,33
1.748125,1.744871,33
1.447628,1.733956,33
1.454435,1.725045,33
1.686091,1.473478,33
1.568297,1.507048,33
1.599566,1.531321,33
1.545757,1.112471,33
1.492915,1.068083,33
1.599401,1.499261,33
1.654075,1.534102,33
1.621376,1.8215,33
1.613678,1.769414,33
1.546433,1.442565,33
1.54218,1.446468,33
1.719563,1.934041,33
1.387951,1.032112,33
1.41394,1.079905,33
1.535235,1.470609,33
1.531986,1.461013,33
1.456827,1.704104,33
1.454742,1.701042,33
1.531574,1.462066,33
1.521861,1.463218,33
1.45372,1.693853,33
1.45445,1.70068,33
1.540018,1.452915,33
1.578345,1.472832,33
1.506218,1.752993,33
1.465819,1.719094,33
1.569691,1.4784,33
1.577366,1.479319,33
1.423428,1.676619,33
1.467831,1.707831,33
1.536051,1.445447,33
1.528118,1.433018,33
1.410471,1.68331,33
1.433952,1.67967,33
1.560902,1.46351,33
1.569777,1.510085,33
1.454349,1.700782,33
1.454763,1.733758,33
1.551838,1.452153,33
1.5418,1.484638,33
1.491108,1.767867,33
1.460605,1.718255,33
1.521224,1.380736,33
2.464637,2.447262,33
1.563889,1.483674,33
1.568992,1.497236,33
1.765347,1.636187,33
1.428969,1.710972,33
1.434621,1.698099,33
1.567321,1.453441,33
1.543296,1.473647,33
1.947509,1.857281,33
1.405249,1.687406,33
1.4199,1.715766,33
1.51479,1.449083,33
1.552983,1.528344,33
1.431938,1.747615,33
1.408,1.700195,33
1.516538,1.46284,33
1.497994,1.471319,33
1.422147,1.720316,33
1.40278,1.70268,33
1.491196,1.430474,33
1.508741,1.489377,33
1.509739,1.065461,33
1.458947,1.030142,33
1.59138,1.499365,33
1.544281,1.482019,33
1.456442,1.045238,33
1.473759,1.044404,33
1.601348,1.491527,33
1.586567,1.498377,33
1.495002,1.076589,33
1.485903,1.056731,33
1.582745,1.519636,33
1.595273,1.508018,33
1.583746,1.504915,33
1.420397,1.707883,33
1.475148,1.064641,33
1.843082,1.95664,19
1.7445,1.857134,19
1.80413,1.933425,19
1.763076,1.871702,19
1.724336,1.833275,19
1.73325,1.850511,19
2.013706,1.89002,19
2.242861,2.25378,19
1.802281,1.917471,19
1.754809,1.875017,19
2.334244,2.201716,19
1.75304,1.878714,19
1.765539,1.846091,19
2.005734,1.991607,19
2.03536,1.877442,19
2.056753,2.017953,19
2.042428,2.070931,19
1.784424,1.908916,19
1.836107,1.963386,19
1.753527,1.827272,19
1.959755,1.853678,19
1.99001,1.847568,19
1.726309,1.826211,19
1.729841,1.839339,19
1.714687,1.830332,19
1.761973,1.877086,19
1.745896,1.878672,19
1.783583,1.890053,19
1.733216,1.831376,19
1.719078,1.838111,19
1.731749,1.843183,19
1.718663,1.84392,19
2.24305,2.15406,19
2.005062,1.872624,19
1.993106,1.854524,19
1.723947,1.846903,19
1.720188,1.826306,19
1.71573,1.835446,19
1.732855,1.859814,19
1.77281,1.900665,19
1.764298,1.878331,19
1.782442,1.933878,19
1.921901,1.867706,19
1.998134,1.985498,19
2.05563,2.124613,19
1.77364,1.837716,19
1.717833,1.846621,19
1.736982,1.854472,19
1.767333,1.890874,19
1.774997,1.914025,19
1.763366,1.895396,19
1.712384,1.848351,19
1.830743,1.936171,19
1.727329,1.830242,19
1.745255,1.876101,19
1.741161,1.850931,19
1.913139,1.892211,19
1.692583,1.457161,19
1.709552,1.48951,19
1.828577,1.872886,19
1.842532,1.862944,19
1.688268,1.464545,19
1.719439,1.739171,19
1.818557,1.862261,19
1.831295,1.861475,19
1.850066,1.622835,19
1.697852,1.468296,19
1.819348,1.844917,19
1.826109,1.8415,19
1.825402,1.635396,19
1.8665,1.876742,19
1.844774,1.822799,19
2.360494,2.411527,19
1.732493,1.484703,19
1.697101,1.453617,19
1.816862,1.807912,19
1.822518,1.817628,19
1.70728,1.459988,19
1.618185,1.619749,19
1.806728,1.79708,19
1.838085,1.833352,19
1.695559,1.448161,19
1.777939,1.598723,19
1.818897,1.83317,19
1.800145,1.824956,19
1.676651,1.453366,19
1.764561,1.532744,19
1.739323,1.50572,19
2.005844,2.016509,19
1.799463,1.828233,19
1.825532,1.839714,19
1.683039,1.472974,19
1.694859,1.490237,19
1.800335,1.817257,19
1.822693,1.826405,19
1.825593,1.588839,19
1.80585,1.619423,19
1.94874,1.967862,19
1.799418,1.828172,19
1.699515,1.451954,19
1.644984,1.658364,19
1.816053,1.818013,19
1.820615,1.833044,19
1.963761,1.966917,19
1.74275,1.451509,19
1.723804,1.664481,19
1.816355,1.797857,19
1.82768,1.820589,19
1.754784,1.470417,19
1.848787,2.080195,19
1.833878,1.817091,19
1.815878,1.868743,19
1.714842,1.448399,19
1.703202,1.644974,19
1.841958,1.833001,19
1.832707,1.820824,19
1.855554,1.595658,19
1.457288,1.764104,19
1.732408,1.859207,19
1.738731,1.868469,19
1.747324,1.875302,19
2.180417,2.069266,19
1.99029,1.890752,19
1.949215,1.890543,19
1.989418,1.858134,19
1.998728,1.86866,19
1.971028,1.874872,19
2.048385,2.014632,19
1.986471,1.851451,19
1.997196,1.870469,19
1.986619,1.857596,19
2.084578,1.966566,19
1.998936,1.869281,19
1.74941,1.895724,19
1.812202,1.953144,19
1.810017,1.927125,19
1.773617,1.915893,19
1.746882,1.886598,19
1.747844,1.856693,19
1.857156,1.970517,19
1.790629,1.923223,19
1.798125,1.934288,19
1.801034,1.93067,19
1.760361,1.892473,19
1.754435,1.886952,19
1.717742,1.851383,19
1.760328,1.884661,19
1.77236,1.923855,19
1.791211,1.939741,19
1.725775,1.874459,19
1.747139,1.868353,19
1.81829,1.951934,19
1.912998,2.00488,19
1.748924,1.881682,19
1.718832,1.867449,19
1.994498,1.853455,19
1.713474,1.841277,19
1.740078,1.858686,19
1.756258,1.876495,19
1.756629,1.877664,19
1.773056,1.894996,19
1.732659,1.86524,19
1.734621,1.860819,19
1.724177,1.854443,19
1.742395,1.895895,19
1.73127,1.88257,19
1.74266,1.868499,19
1.786256,1.855065,19
1.980139,1.902393,19
2.044248,2.066289,19
1.743823,1.847858,19
2.064453,1.929705,19
2.104545,1.979565,19
2.073506,2.193519,19
2.050509,1.932661,19
1.717196,1.851718,19
1.72763,1.883218,19
2.017963,1.89194,19
2.015881,1.881571,19
2.008534,1.888038,19
2.008072,1.878391,19
2.009935,1.885214,19
2.035792,1.904948,19
2.009869,1.877578,19
2.006809,1.869775,19
2.024521,1.887167,19
2.03338,2.14023,19
2.007494,1.927199,19
1.719085,1.842081,19
1.733472,1.853166,19
1.86157,1.99875,19
1.752667,1.894899,19
1.719041,1.869017,19
1.727128,1.835914,19
1.749596,1.817793,19
1.734462,1.870628,19
2.280274,2.209057,19
2.00742,1.889666,19
1.78416,1.936398,19
1.729361,1.840479,19
1.76692,1.888949,19
1.766323,1.920796,19
1.758134,1.869876,19
1.772386,1.901861,19
1.723171,1.826347,19
1.732519,1.827179,19
1.732365,1.856524,19
1.990382,1.957827,19
1.733485,1.858359,19
1.794355,1.868019,19
1.806435,1.93077,19
1.734831,1.846642,19
1.797024,1.888076,19
2.004749,1.896149,19
1.814654,1.92654,19
1.740985,1.823391,19
1.980025,1.868608,19
1.731605,1.868052,19
1.744885,1.882644,19
1.858624,1.959528,19
2.41208,2.320537,19
2.017706,1.901887,19
1.758714,1.89263,19
1.73863,1.872503,19
1.44563,1.111989,19
1.379299,1.051201,19
1.524251,1.54565,19
1.518493,1.52791,19
1.414426,1.053617,19
1.540297,1.494978,19
1.409749,1.060718,19
1.519247,1.520953,19
1.555112,1.568248,19
1.385681,1.06019,19
1.41094,1.075446,19
1.523413,1.540106,19
1.507911,1.532941,19
1.391089,1.071188,19
1.244748,1.259911,19
1.5382,1.528093,19
1.582281,1.570473,19
1.367106,1.058937,19
1.366615,1.05036,19
1.690916,1.702137,19
1.547222,1.571149,19
1.531569,1.551824,19
1.047171,1.447497,19
1.418952,1.065964,19
1.547362,1.569812,19
1.570342,1.586503,19
1.086544,1.473973,19
1.154033,1.180687,19
1.565525,1.535546,19
1.543521,1.548701,19
1.543165,1.556516,19
1.386703,1.071206,19
1.295698,1.341114,19
1.539177,1.5515,19
1.690176,1.711151,19
1.406205,1.056355,19
1.852374,1.868138,19
1.463622,1.179689,19
1.543135,1.543376,19
1.52706,1.531472,19
1.391684,1.077969,19
1.941599,1.965566,19
1.548293,1.53705,19
1.396875,1.070336,19
1.420641,1.1235,19
1.614935,1.589804,19
1.530564,1.549682,19
1.522197,1.540688,19
1.372212,1.055652,19
1.508806,1.738254,19
1.53432,1.531786,19
1.527851,1.545062,19
1.416721,1.066958,19
1.561645,1.542992,19
1.553755,1.619033,19
1.52635,1.563024,19
1.499924,1.516389,19
1.953135,2.038663,19
1.371121,1.059295,19
1.058454,1.491546,19
1.500854,1.517824,19
1.613954,1.640296,19
1.397318,1.043427,19
1.442283,1.085814,19
1.525724,1.522013,19
1.522156,1.510431,19
1.449168,1.731998,19
1.453314,1.744954,19
1.530802,1.50628,19
1.837909,1.662272,20
1.811687,1.610281,20
1.8008,1.610117,20
2.249734,1.872161,20
1.791236,1.590988,20
1.838754,1.631905,20
1.818707,1.621438,20
1.873166,1.679389,20
1.773815,1.582371,20
1.798457,1.611569,20
1.786235,1.617688,20
1.820137,1.636486,20
1.832449,1.621865,20
1.839234,1.639144,20
2.328902,2.141361,20
2.094061,1.883964,20
1.940522,1.758222,20
1.803648,1.622723,20
1.921441,1.761616,20
1.76875,1.575872,20
1.803176,1.640359,20
1.775719,1.579626,20
1.8394,1.657591,20
1.781184,1.585538,20
2.197015,1.839274,20
2.002335,1.574455,20
1.994739,1.561933,20
2.005324,1.560265,20
2.025427,1.577611,20
2.05398,1.795797,20
1.770577,1.550643,20
1.764838,1.572896,20
1.815314,1.646899,20
1.878518,1.692851,20
1.873034,1.688542,20
1.981108,1.590492,20
1.772176,1.584276,20
1.761784,1.54172,20
1.876901,1.683477,20
1.814863,1.639004,20
1.872628,1.652355,20
1.808869,1.633572,20
1.813812,1.640827,20
1.795947,1.603942,20
1.843174,1.654048,20
1.791885,1.593901,20
1.775637,1.589076,20
1.804029,1.572086,20
1.794853,1.595303,20
1.779848,1.57796,20
1.803471,1.645055,20
1.823146,1.606027,20
1.816212,1.588386,20
1.783832,1.596413,20
1.793951,1.608807,20
1.969509,1.568693,20
2.037212,1.59388,20
2.245906,1.904008,20
1.868676,1.675452,20
1.948508,1.788854,20
1.825119,1.620999,20
1.804086,1.622445,20
2.004526,1.550234,20
1.843571,1.581631,20
1.813863,1.469508,20
1.850333,1.522721,20
1.781166,1.790296,20
1.784448,1.759522,20
1.830832,1.513692,20
1.846742,1.524867,20
1.796328,1.758731,20
1.783813,1.739447,20
1.817144,1.493744,20
1.824797,1.517371,20
1.769045,1.73362,20
1.75227,1.710776,20
1.841163,1.515608,20
1.82677,1.502109,20
1.766042,1.702638,20
1.735079,1.701913,20
1.80874,1.464654,20
1.944523,1.654462,20
1.744325,1.718027,20
1.76555,1.739524,20
1.830994,1.498078,20
1.807207,1.550118,20
1.765837,1.709934,20
1.759308,1.710342,20
1.820766,1.465039,20
1.843655,1.483711,20
1.87225,1.401344,20
1.756858,1.722166,20
1.83862,1.488842,20
1.831437,1.467857,20
1.814766,1.775631,20
1.75434,1.71437,20
1.83107,1.464846,20
1.818673,1.475415,20
1.848099,1.789465,20
1.830125,1.776038,20
1.819168,1.450858,20
1.817305,1.482921,20
1.763783,1.743663,20
1.770377,1.735965,20
1.836089,1.480409,20
1.827873,1.518053,20
2.013733,1.455083,20
1.768244,1.766102,20
1.837885,1.507322,20
1.842693,1.537741,20
1.766074,1.739052,20
1.775979,1.747724,20
1.812109,1.474176,20
1.823616,1.514069,20
1.759715,1.735611,20
1.750904,1.730521,20
1.818773,1.505617,20
1.830327,1.49592,20
1.786273,1.763357,20
1.761365,1.726504,20
1.831845,1.509594,20
1.851371,1.545158,20
2.023975,1.478873,20
1.752628,1.733319,20
1.821359,1.506474,20
1.846054,1.559477,20
1.756096,1.731924,20
1.76155,1.723758,20
1.843645,1.545406,20
1.849505,1.564083,20
1.761697,1.766824,20
1.756007,1.728554,20
1.846204,1.528126,20
1.824553,1.546375,20
1.753178,1.757946,20
1.743607,1.728955,20
1.826855,1.517234,20
1.826128,1.552551,20
1.803817,1.761312,20
1.764392,1.724776,20
1.831896,1.526111,20
1.820927,1.52325,20
1.771709,1.729054,20
2.008532,1.451665,20
1.83268,1.497349,20
1.851171,1.540416,20
1.80303,1.778752,20
1.741533,1.705137,20
1.840545,1.532616,20
1.84248,1.54997,20
1.797799,1.76623,20
1.766938,1.746665,20
1.841432,1.526035,20
1.843813,1.530056,20
2.016773,1.446154,20
1.7555,1.722613,20
1.83875,1.492645,20
1.846733,1.556067,20
1.779947,1.750416,20
1.749903,1.711354,20
1.831626,1.498983,20
1.832387,1.534271,20
1.753642,1.688197,20
1.749392,1.715113,20
1.817475,1.485513,20
1.818111,1.488797,20
1.750506,1.715594,20
1.732354,1.672988,20
1.82049,1.479175,20
1.833631,1.517588,20
1.766489,1.696906,20
1.740301,1.687805,20
1.825641,1.507537,20
1.855341,1.54782,20
1.782367,1.736935,20
1.739035,1.701532,20
1.822307,1.488122,20
1.832256,1.513323,20
1.731214,1.702797,20
1.753107,1.697335,20
1.816974,1.491811,20
1.824739,1.502184,20
1.74508,1.689564,20
1.747481,1.70533,20
1.826874,1.508416,20
1.814485,1.480151,20
1.748911,1.709568,20
1.756192,1.720539,20
1.813265,1.489223,20
1.806319,1.47788,20
1.754098,1.721657,20
1.730492,1.719906,20
1.834251,1.514588,20
1.933643,1.605489,20
1.746176,1.698409,20
1.744407,1.711883,20
1.813276,1.510746,20
1.817677,1.505428,20
1.734866,1.711101,20
1.745961,1.709389,20
1.833446,1.516988,20
1.823302,1.526946,20
1.820941,1.775076,20
1.739063,1.720141,20
1.818929,1.487719,20
1.853091,1.543753,20
1.817652,1.785816,20
1.734834,1.714931,20
1.769095,1.564197,20
1.838962,1.658251,20
1.762178,1.540134,20
1.870149,1.699696,20
1.795883,1.577235,20
1.826705,1.615795,20
1.788358,1.613421,20
1.864494,1.657192,20
1.798733,1.58508,20
1.803569,1.610213,20
1.769889,1.572099,20
1.84407,1.664075,20
1.766488,1.581949,20
1.793708,1.615387,20
1.867092,1.659053,20
1.787642,1.597617,20
1.935474,1.715424,20
1.765099,1.60105,20
1.84157,1.653201,20
1.753486,1.571612,20
1.791296,1.551271,20
2.021935,1.589832,20
1.82874,1.620628,20
1.823347,1.621237,20
1.812405,1.619566,20
2.040266,1.62133,20
1.987801,1.531934,20
1.783562,1.595026,20
1.790444,1.604716,20
2.0765,1.92475,20
1.788418,1.578697,20
1.787888,1.544751,20
1.787041,1.570684,20
1.763783,1.572473,20
1.816199,1.641296,20
1.773696,1.578874,20
1.857928,1.681243,20
1.804511,1.574328,20
1.789213,1.605476,20
1.789883,1.61581,20
1.777276,1.611905,20
1.841416,1.643445,20
1.845317,1.609197,20
1.84366,1.613436,20
1.816463,1.625443,20
1.889812,1.660076,20
1.821174,1.613869,20
1.784351,1.562067,20
1.78812,1.581082,20
1.89819,1.682819,20
2.053849,1.60614,20
1.928723,1.752926,20
1.824158,1.634189,20
1.889306,1.720701,20
1.979883,1.563267,20
1.889163,1.711645,20
1.873019,1.610482,20
2.038932,1.87412,20
1.864231,1.692943,20
1.79479,1.589583,20
1.879857,1.692502,20
1.780886,1.583226,20
1.790159,1.608463,20
1.891346,1.714552,20
1.884421,1.703476,20
