@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.494689,1.059656,1.821373,1.799893,1.678367,1.633336,21
1.478043,1.041597,1.849958,1.795399,1.716232,1.632053,21
1.884226,1.576338,1.480206,1.653031,1.439176,1.941798,21
1.905776,1.596059,1.460688,1.688037,1.480342,1.973813,21
1.463401,1.027465,1.839686,1.770896,1.676349,1.593792,21
1.470647,1.047175,1.849511,1.785732,1.711261,1.604239,21
1.897784,1.587341,1.466486,1.67371,1.457664,1.956245,21
1.891194,1.596276,1.492197,1.635592,1.446765,1.926873,21
1.494471,1.065234,1.832554,1.795008,1.699696,1.651204,21
1.478936,1.059889,1.82696,1.78327,1.680229,1.619732,21
1.90564,1.603625,1.468594,1.678326,1.465879,1.972118,21
1.900406,1.602533,1.518717,1.686171,1.481137,1.960435,21
1.501152,1.076291,1.827464,1.80787,1.699634,1.657816,21
2.017342,1.794733,1.920583,1.188983,1.76405,2.012428,21
1.843773,1.547472,1.50573,1.598836,1.476698,1.901983,21
1.48799,1.071583,1.817287,1.784954,1.679466,1.629943,21
1.464578,1.065325,1.839804,1.761638,1.699204,1.599824,21
1.876314,1.573748,1.468134,1.646653,1.461576,1.949753,21
1.879216,1.579304,1.498237,1.656513,1.465479,1.945718,21
1.494227,1.060629,1.815962,1.796852,1.679931,1.648086,21
1.486622,1.081944,1.811854,1.767786,1.660395,1.604305,21
1.888375,1.580425,1.473356,1.655078,1.433398,1.940593,21
1.863688,1.569683,1.490822,1.598166,1.418157,1.888856,21
1.475194,1.040263,1.827312,1.7717,1.667472,1.611615,21
1.503895,1.068178,1.824696,1.816615,1.699659,1.663648,21
1.882471,1.57402,1.480632,1.638262,1.436121,1.933957,21
1.883733,1.574749,1.467939,1.65348,1.44905,1.946988,21
1.497893,1.071087,1.852418,1.81965,1.736201,1.649409,21
1.601481,1.19973,1.927204,1.918465,1.812245,1.76898,21
1.88786,1.580747,1.475933,1.677775,1.491748,1.957677,21
1.904112,1.600175,1.488446,1.699283,1.511858,1.975206,21
1.499443,1.077084,1.836323,1.807325,1.718064,1.660216,21
1.513818,1.082254,1.821607,1.829232,1.700102,1.689699,21
1.890972,1.589344,1.485663,1.674797,1.485995,1.960781,21
1.885141,1.582438,1.497884,1.678441,1.501357,1.952703,21
1.773825,1.439362,1.849808,1.825497,1.440001,1.799168,21
1.466196,1.065349,1.845742,1.768043,1.703556,1.596909,21
1.871136,1.567468,1.489481,1.656098,1.479065,1.945506,21
1.880036,1.578752,1.488668,1.663553,1.483901,1.94876,21
1.446764,1.0224,1.875025,1.767476,1.723938,1.60127,21
1.5068,1.07783,1.825353,1.822083,1.707489,1.680171,21
1.878835,1.578313,1.501838,1.662396,1.474607,1.945756,21
1.880095,1.581674,1.518199,1.660388,1.467323,1.941148,21
1.521065,1.091118,1.838992,1.827999,1.72618,1.708053,21
1.428812,1.029303,1.895478,1.722246,1.704993,1.553667,21
1.856173,1.564176,1.537083,1.631399,1.480999,1.919419,21
1.892861,1.59076,1.499068,1.684314,1.496926,1.961136,21
1.444218,1.032034,1.93954,1.760388,1.753513,1.585177,21
1.771456,1.438459,1.886672,1.805292,1.483397,1.824672,21
1.883681,1.583198,1.489167,1.670459,1.498209,1.963828,21
1.896189,1.597485,1.506034,1.686805,1.507396,1.967622,21
1.437849,1.054569,1.923181,1.725053,1.723138,1.537926,21
1.456161,1.038789,1.86921,1.76986,1.719712,1.620989,21
1.876748,1.574578,1.481225,1.658811,1.491649,1.96132,21
1.871358,1.57178,1.496772,1.66016,1.510761,1.946755,21
1.444068,1.044172,1.896789,1.762071,1.733963,1.561443,21
1.501906,1.068073,1.854232,1.833785,1.742119,1.687043,21
1.884553,1.580683,1.473842,1.672894,1.501913,1.968112,21
1.856477,1.560008,1.529051,1.630507,1.486929,1.899907,21
1.468422,1.029995,1.858523,1.785708,1.711691,1.624076,21
1.519385,1.076318,1.845261,1.849467,1.734982,1.723367,21
1.852955,1.554877,1.539885,1.65947,1.550731,1.935433,21
1.865504,1.567794,1.516434,1.660666,1.535385,1.939912,21
1.985307,1.723387,1.83198,1.856995,1.080405,1.997197,21
1.904977,1.650157,1.855645,1.787301,1.113491,1.923859,21
1.837686,1.535812,1.519968,1.643874,1.541372,1.922807,21
1.860543,1.553818,1.502846,1.680686,1.554679,1.947321,21
1.970444,1.711345,1.835381,1.833067,1.064791,1.959664,21
1.932388,1.669654,1.887863,1.822974,1.130925,1.940953,21
1.792465,1.504094,1.550015,1.579829,1.5489,1.8619,21
1.865716,1.565005,1.519908,1.68319,1.553784,1.952511,21
1.990883,1.748984,1.864461,1.846943,1.122303,1.992991,21
2.001571,1.756366,1.856213,1.860758,1.142752,2.041886,21
1.96885,1.688381,1.652359,1.764746,1.652554,2.028245,21
1.867169,1.565552,1.510291,1.670898,1.530238,1.942139,21
2.017271,1.749053,1.831429,1.888043,1.068311,2.027233,21
1.997278,1.72598,1.846637,1.875673,1.080502,2.018937,21
1.837383,1.513139,1.510369,1.655125,1.503609,1.87132,21
1.870205,1.551641,1.49964,1.678661,1.486254,1.90587,21
1.983994,1.731012,1.830238,1.845963,1.102291,2.000937,21
2.093218,1.868623,1.985602,1.962312,1.350054,2.116492,21
1.807323,1.480592,1.512832,1.658412,1.578731,1.886658,21
1.852144,1.53107,1.504937,1.703254,1.595372,1.937144,21
1.979244,1.702065,1.823701,1.854859,1.02677,1.965151,21
1.712932,1.420598,1.945302,1.809379,1.478624,1.763663,21
1.845735,1.51768,1.503836,1.664808,1.502342,1.879424,21
1.867335,1.549976,1.474735,1.673476,1.498435,1.927959,21
2.010889,1.7327,1.840723,1.877954,1.015376,1.951806,21
1.968451,1.707488,1.907126,1.827044,1.046445,1.880429,21
1.864915,1.535417,1.526296,1.670691,1.487056,1.871244,21
1.884746,1.572655,1.524238,1.624151,1.472866,1.908328,21
1.506627,1.17214,1.916773,1.795135,1.822805,1.654663,21
1.964763,1.704999,1.842684,1.843411,1.099668,1.979936,21
1.99819,1.737579,1.705238,1.806035,1.732273,2.108319,21
1.842407,1.556604,1.510324,1.597773,1.554866,1.941211,21
1.441623,1.07167,1.94433,1.761049,1.779628,1.514021,21
1.911254,1.671174,1.912673,1.789207,1.1517,1.890983,21
1.808729,1.503155,1.510687,1.607082,1.527766,1.876092,21
1.857969,1.548982,1.499876,1.668077,1.529524,1.928947,21
2.022373,1.753132,1.838251,1.89324,1.067632,2.031701,21
1.932981,1.683895,1.871832,1.797689,1.088384,1.930815,21
1.807854,1.493567,1.500975,1.619699,1.522025,1.872149,21
1.848106,1.534151,1.493725,1.663242,1.526285,1.919099,21
1.959979,1.722738,1.948096,1.813866,1.133837,1.903765,21
1.96002,1.685202,1.820044,1.844504,1.064306,1.967631,21
1.825784,1.510458,1.497649,1.647979,1.530619,1.90137,21
1.846478,1.536882,1.486386,1.635177,1.49979,1.905167,21
1.991395,1.727865,1.829402,1.849517,1.033877,1.975816,21
1.93163,1.679337,1.886207,1.796612,1.072635,1.893206,21
1.838911,1.522695,1.506286,1.652533,1.508377,1.897693,21
1.822362,1.505591,1.499354,1.647261,1.5377,1.899401,21
1.9828,1.713363,1.816304,1.851701,1.042888,1.978132,21
1.947899,1.676131,1.822887,1.831296,1.055674,1.949403,21
1.820426,1.503441,1.492671,1.628798,1.521461,1.891968,21
1.809651,1.494868,1.501766,1.631151,1.535854,1.882638,21
1.983725,1.707116,1.830527,1.860096,1.041499,1.96274,21
1.973291,1.700123,1.832422,1.850282,1.056786,1.965143,21
1.827393,1.513093,1.492906,1.636533,1.526492,1.899007,21
1.839294,1.524321,1.489177,1.654111,1.522018,1.90358,21
1.852706,1.55328,1.655302,1.521254,1.563442,1.845924,21
1.983077,1.718693,1.824273,1.847515,1.048232,1.96595,21
1.975992,1.698816,1.827718,1.869419,1.080094,1.998291,21
1.838556,1.515801,1.508926,1.668221,1.517871,1.885577,21
1.865375,1.548795,1.483045,1.668461,1.499949,1.916768,21
1.997251,1.719503,1.821132,1.870238,1.033515,1.989534,21
1.949275,1.671117,1.809357,1.833407,1.038896,1.957567,21
1.876051,1.548297,1.543774,1.698591,1.549082,1.913971,21
1.842409,1.528425,1.481682,1.652932,1.518374,1.916178,21
1.989054,1.706774,1.814863,1.878345,1.06877,2.010075,21
1.978393,1.699543,1.81839,1.868966,1.065991,1.993979,21
1.855138,1.540372,1.492988,1.670075,1.512317,1.917348,21
2.014365,1.742724,1.720184,1.82576,1.716172,2.063266,21
2.005528,1.72992,1.829141,1.889142,1.074449,2.023153,21
1.969169,1.68995,1.828862,1.835716,1.132352,2.005525,21
1.838756,1.522799,1.48345,1.657963,1.52971,1.918447,21
1.843728,1.524652,1.491059,1.674112,1.555485,1.921804,21
1.986667,1.708046,1.830869,1.848642,1.139717,2.045614,21
1.86679,1.564919,1.497207,1.66878,1.521643,1.949204,21
1.867315,1.58564,1.595833,1.672467,1.244988,1.93817,21
1.85527,1.56811,1.592991,1.624266,1.203184,1.896574,21
1.866641,1.590868,1.621196,1.587307,1.187056,1.902485,21
2.093228,1.882644,1.992742,1.230958,2.023142,2.079313,21
1.902023,1.620617,1.609347,1.695357,1.191346,1.958072,21
1.844972,1.577473,1.636543,1.56573,1.186738,1.883168,21
1.855807,1.580759,1.610571,1.613494,1.197968,1.911838,21
1.932372,1.67615,1.660557,1.687674,1.20189,1.98314,21
1.843002,1.574761,1.623631,1.562024,1.221773,1.897961,21
1.849381,1.576068,1.616927,1.613078,1.206856,1.897169,21
1.777067,1.509858,1.637289,1.490993,1.242583,1.821764,21
1.873188,1.631757,1.791832,1.325402,1.411706,1.908708,21
1.816821,1.54399,1.625022,1.597244,1.25332,1.883745,21
1.854164,1.58028,1.607045,1.63988,1.242437,1.927978,21
1.84375,1.576877,1.623388,1.609133,1.216668,1.901738,21
1.890084,1.613688,1.617237,1.690025,1.223283,1.959336,21
1.889295,1.619709,1.621431,1.65153,1.212979,1.95532,21
1.848518,1.566125,1.593299,1.62703,1.227738,1.903928,21
1.825219,1.558773,1.621753,1.579562,1.235366,1.893829,21
1.861999,1.56044,1.582121,1.635691,1.183047,1.887768,21
1.896577,1.618666,1.612888,1.702411,1.243126,1.968452,21
1.861582,1.597425,1.643854,1.593528,1.185147,1.891125,21
1.888537,1.659076,1.829667,1.28474,1.460382,1.925987,21
1.852668,1.568222,1.592673,1.640077,1.21254,1.906278,21
1.798943,1.518344,1.645416,1.513321,1.263291,1.862714,21
1.795548,1.523206,1.614873,1.559983,1.222594,1.846017,21
1.824194,1.544927,1.60069,1.592982,1.204219,1.879017,21
1.865662,1.60046,1.631787,1.617213,1.242297,1.938669,21
1.862147,1.585863,1.605125,1.669683,1.232297,1.923887,21
1.876129,1.594165,1.597926,1.694455,1.257138,1.9515,21
1.922197,1.695978,1.872187,1.218426,1.506025,1.930261,21
1.855596,1.614575,1.777557,1.308664,1.420264,1.889209,21
1.845692,1.559804,1.59549,1.639141,1.241123,1.90552,21
1.797383,1.538038,1.65382,1.520214,1.284873,1.880791,21
1.803351,1.561385,1.696583,1.435051,1.298024,1.865411,21
1.790956,1.537537,1.662449,1.492535,1.272103,1.85483,21
1.935735,1.697401,1.701682,1.346716,1.766705,2.00058,21
1.901855,1.692721,1.85315,1.176638,1.692971,1.923932,21
1.813808,1.552185,1.633845,1.557199,1.260923,1.885099,21
1.890235,1.633376,1.647737,1.607153,1.213485,1.953238,21
1.868968,1.602946,1.624528,1.632489,1.248191,1.945182,21
1.863305,1.607827,1.648564,1.59508,1.243203,1.933984,21
1.86915,1.611601,1.648024,1.588516,1.222029,1.92059,21
1.907393,1.655062,1.676595,1.604189,1.21539,1.971033,21
1.857368,1.598553,1.640256,1.575696,1.243614,1.924439,21
1.842037,1.589391,1.657182,1.540923,1.253126,1.909107,21
1.819752,1.563404,1.651547,1.523084,1.2724,1.884188,21
1.874157,1.603842,1.625938,1.628523,1.235301,1.943203,21
1.847915,1.597413,1.672576,1.512233,1.253369,1.898502,21
1.874989,1.622721,1.655626,1.606851,1.25044,1.951028,21
1.880971,1.612563,1.623336,1.655909,1.272754,1.969897,21
1.873165,1.611327,1.635887,1.579506,1.240203,1.94837,21
1.901399,1.61647,1.596247,1.699642,1.22046,1.983847,21
1.857034,1.577358,1.615254,1.592892,1.199511,1.920567,21
1.885464,1.58455,1.593679,1.694328,1.170418,1.92931,21
1.910813,1.629859,1.611474,1.711292,1.25088,2.005581,21
1.942551,1.623796,1.590937,1.794731,1.258785,2.010089,21
1.782364,1.510091,1.626713,1.530332,1.278083,1.846093,21
1.8274,1.57987,1.691744,1.521612,1.249348,1.863499,21
1.808227,1.540249,1.624357,1.620176,1.253369,1.86971,21
1.871943,1.594922,1.60238,1.687552,1.252887,1.949455,21
1.853937,1.591466,1.641422,1.580839,1.223237,1.904191,21
1.858599,1.592941,1.631934,1.60718,1.260278,1.924622,21
1.84252,1.569715,1.603724,1.606666,1.25184,1.917162,21
1.861467,1.601146,1.645043,1.533392,1.237499,1.91421,21
1.962369,1.759501,1.904673,1.099137,1.698807,1.95583,21
1.872886,1.600835,1.623076,1.633626,1.255681,1.938628,21
1.875344,1.612199,1.688714,1.653268,1.882782,1.991758,21
1.789116,1.525891,1.656755,1.43619,1.301189,1.853055,21
1.833148,1.579003,1.658542,1.516972,1.233743,1.876658,21
1.849069,1.585969,1.631584,1.56106,1.219333,1.90475,21
1.838207,1.559919,1.591003,1.633644,1.261475,1.917569,21
1.824826,1.564355,1.654917,1.524446,1.237653,1.87033,21
1.869395,1.603635,1.6323,1.614641,1.249793,1.935458,21
1.863104,1.599604,1.640414,1.593087,1.223462,1.912596,21
1.80399,1.540457,1.629367,1.549414,1.269896,1.869029,21
1.824869,1.556125,1.620495,1.606819,1.235836,1.882632,21
1.833342,1.565487,1.619143,1.58499,1.236254,1.894768,21
1.83885,1.570438,1.623105,1.578393,1.222499,1.889451,21
1.857623,1.595979,1.640568,1.590057,1.227183,1.916706,21
1.858413,1.586834,1.617752,1.634221,1.243209,1.926115,21
1.859467,1.590079,1.615552,1.59424,1.236781,1.931108,21
1.804745,1.534767,1.661081,1.435479,1.312266,1.865816,21
1.784155,1.514957,1.630957,1.529643,1.275107,1.85215,21
1.818264,1.565232,1.675499,1.46403,1.26138,1.849324,21
1.789163,1.525316,1.641457,1.50839,1.270578,1.848944,21
1.819211,1.563623,1.643481,1.553189,1.244024,1.882638,21
1.834005,1.583301,1.670413,1.471537,1.24978,1.873552,21
1.821814,1.572527,1.673511,1.465627,1.257026,1.864765,21
1.805607,1.544416,1.633391,1.522161,1.254974,1.864622,21
1.880216,1.618497,1.637478,1.603901,1.220627,1.939453,21
1.810544,1.552945,1.649575,1.502453,1.234645,1.853254,21
2.005603,1.767831,1.818729,1.728442,1.473702,2.061642,21
1.817078,1.559975,1.643667,1.527169,1.262288,1.880763,21
1.84375,1.570628,1.614396,1.606926,1.196681,1.899705,21
1.959032,1.716234,1.822408,1.707998,1.467637,1.98832,21
1.852006,1.573105,1.60683,1.615099,1.192469,1.896099,21
1.960075,1.722128,1.902907,1.229346,1.57791,1.970075,21
1.779106,1.501357,1.623964,1.535523,1.234547,1.813722,21
1.818905,1.55646,1.663437,1.517913,1.234892,1.839128,21
1.77964,1.502288,1.622799,1.498361,1.236929,1.815203,21
1.852878,1.593524,1.674992,1.449269,1.218549,1.867344,21
1.816321,1.534008,1.602599,1.555239,1.231006,1.856767,21
1.833371,1.558211,1.614113,1.553869,1.194203,1.871399,21
1.840015,1.56189,1.612916,1.605926,1.188651,1.870825,21
1.849692,1.575442,1.613114,1.626788,1.229685,1.905837,21
1.850308,1.574023,1.613247,1.611859,1.183637,1.890811,21
1.788913,1.522258,1.658578,1.42752,1.292266,1.84194,21
1.800829,1.536511,1.65193,1.481794,1.20441,1.823002,21
1.795942,1.527813,1.647599,1.487952,1.269129,1.835527,21
1.830284,1.571794,1.663092,1.509977,1.228449,1.860341,21
1.799853,1.536954,1.642349,1.486299,1.242719,1.831834,21
1.794937,1.528329,1.639795,1.497147,1.218781,1.82735,21
1.82402,1.556109,1.625964,1.521323,1.218413,1.87082,21
1.868341,1.595229,1.622117,1.553859,1.208672,1.918165,21
1.853157,1.575799,1.61686,1.558717,1.214628,1.899273,21
1.794958,1.517963,1.621627,1.503654,1.198499,1.816975,21
1.868255,1.586183,1.598007,1.676308,1.257112,1.941219,21
1.851171,1.573844,1.620324,1.596263,1.232694,1.889282,21
1.871894,1.58963,1.608183,1.66319,1.207393,1.920194,21
1.853166,1.576099,1.616126,1.61767,1.193428,1.890245,21
1.830251,1.545194,1.594233,1.579887,1.2044,1.871344,21
1.854513,1.574798,1.612869,1.630823,1.199953,1.892618,21
1.784225,1.511571,1.638094,1.503356,1.223564,1.809561,21
1.780783,1.503707,1.620327,1.503647,1.210336,1.808891,21
1.840528,1.563845,1.629322,1.573252,1.235412,1.874418,21
1.867056,1.58684,1.61851,1.616536,1.194212,1.900057,21
1.837258,1.565572,1.635144,1.523506,1.196538,1.856095,21
1.855864,1.576066,1.611896,1.558146,1.202218,1.887745,21
1.851138,1.600593,1.762132,1.333459,1.383028,1.880363,21
1.857496,1.584653,1.638593,1.608475,1.21388,1.889477,21
1.811888,1.534851,1.635636,1.565192,1.226305,1.837497,21
1.823224,1.544833,1.613901,1.568687,1.194863,1.855822,21
1.831749,1.562998,1.651844,1.547184,1.226514,1.850135,21
1.853671,1.568204,1.594323,1.623536,1.184621,1.894679,21
2.01836,1.761316,1.788934,1.7785,1.429576,2.044201,21
1.813077,1.543761,1.637763,1.456437,1.20861,1.826533,21
1.62426,1.354015,1.976633,1.318791,1.673891,1.660387,21
1.827866,1.545723,1.591461,1.608128,1.202506,1.882158,21
1.829296,1.558795,1.634657,1.518287,1.187099,1.847762,21
1.87644,1.600239,1.616585,1.643023,1.180599,1.917016,21
1.847858,1.568746,1.611781,1.655669,1.203214,1.882841,21
1.774684,1.495179,1.611163,1.490166,1.228613,1.80537,21
1.811333,1.544369,1.632614,1.584773,1.211441,1.847485,21
1.818272,1.550823,1.637072,1.543549,1.189976,1.843139,21
1.842636,1.53525,1.652517,1.509891,1.851685,1.964516,21
1.850887,1.579632,1.624135,1.603796,1.201571,1.886706,21
1.792172,1.530341,1.661303,1.401332,1.256263,1.802242,21
1.78448,1.515288,1.643288,1.47625,1.212576,1.803335,21
1.861444,1.616306,1.778026,1.314581,1.389611,1.894834,21
1.857356,1.611889,1.793357,1.260659,1.425555,1.869869,21
1.78181,1.502399,1.612951,1.507606,1.222711,1.808224,21
1.726923,1.45599,1.993366,1.351214,1.666244,1.72756,21
1.767175,1.487325,1.618712,1.475937,1.257687,1.808063,21
1.839763,1.585892,1.742479,1.349635,1.385351,1.876936,21
2.052639,1.864369,2.054314,1.159249,2.033948,2.013825,21
1.874316,1.605753,1.727915,1.660072,1.327398,1.854734,21
1.847618,1.566835,1.71948,1.599147,1.305423,1.815207,21
1.863695,1.577341,1.706069,1.643908,1.267667,1.822013,21
1.845578,1.55719,1.704109,1.625824,1.318212,1.82795,21
1.856402,1.580432,1.718486,1.644886,1.311842,1.832346,21
1.854202,1.580226,1.727865,1.608461,1.322798,1.829187,21
1.878821,1.597861,1.698632,1.693701,1.282007,1.856384,21
1.858908,1.582962,1.717119,1.63999,1.307563,1.835006,21
1.857972,1.579245,1.709511,1.663999,1.304497,1.835443,21
1.846972,1.559366,1.711432,1.602491,1.327274,1.829258,21
1.865547,1.589868,1.715804,1.655726,1.300321,1.83891,21
1.91096,1.624936,1.692153,1.706098,1.271192,1.891701,21
1.843767,1.562732,1.720684,1.588161,1.303359,1.804908,21
1.864383,1.583273,1.705849,1.645632,1.282482,1.829589,21
2.13953,1.914761,2.01739,1.356021,1.987337,2.05059,21
1.853383,1.57869,1.719186,1.637694,1.298665,1.819022,21
1.848348,1.571358,1.718116,1.616913,1.321178,1.825264,21
1.87222,1.59737,1.718837,1.648387,1.300995,1.842514,21
1.857141,1.581083,1.722057,1.624213,1.325677,1.834558,21
1.848308,1.563419,1.700746,1.65236,1.310333,1.830895,21
1.860492,1.57613,1.716836,1.588974,1.363451,1.858791,21
1.865542,1.591693,1.718023,1.670517,1.324327,1.848173,21
1.924729,1.628309,1.671311,1.771057,1.284192,1.920721,21
1.889678,1.60139,1.688838,1.719999,1.297372,1.87938,21
1.941049,1.663898,1.724532,1.723553,1.862763,1.972374,21
1.861198,1.582526,1.709167,1.657695,1.321856,1.852213,21
1.882255,1.59398,1.696412,1.706115,1.286376,1.8594,21
1.905452,1.598693,1.672572,1.754092,1.28607,1.893679,21
1.855761,1.569239,1.704915,1.646493,1.299053,1.82934,21
1.869424,1.585426,1.68278,1.662786,1.251295,1.854854,21
1.928985,1.639795,1.697926,1.747591,1.30349,1.927068,21
1.932592,1.633255,1.688191,1.772849,1.301542,1.939589,21
1.842411,1.555857,1.701371,1.601729,1.361198,1.844551,21
1.915256,1.606875,1.666643,1.757941,1.270572,1.912654,21
1.952068,1.653963,1.681197,1.801641,1.282955,1.955642,21
2.153078,1.913425,1.937659,1.330343,1.904325,2.081654,21
1.85683,1.553368,1.670331,1.661816,1.303586,1.847362,21
1.841455,1.539014,1.679994,1.615354,1.301346,1.825252,21
1.895602,1.591015,1.657841,1.74152,1.270117,1.891779,21
2.057749,1.807768,1.905519,1.34236,1.948408,2.03186,21
1.818647,1.541548,1.646055,1.496448,1.786015,1.894961,21
1.843362,1.538457,1.633999,1.577946,1.840154,1.969016,21
1.788677,1.519696,1.658095,1.416121,1.300079,1.841552,21
1.779026,1.505869,1.644035,1.452993,1.272604,1.805708,21
1.844075,1.611473,1.794354,1.305372,1.389084,1.872402,21
1.865348,1.595779,1.72496,1.586233,1.334629,1.843701,21
1.889026,1.630044,1.809323,1.460182,1.42682,1.862663,21
1.860284,1.580307,1.703946,1.672389,1.336488,1.854879,21
1.914115,1.628248,1.681087,1.748072,1.297221,1.909975,21
1.904917,1.635824,1.777575,1.568877,1.24362,1.803736,21
1.893999,1.598886,1.672013,1.692877,1.252306,1.869026,21
1.917441,1.628425,1.68279,1.68392,1.259363,1.898063,21
2.102347,1.844132,1.931289,1.428808,1.907749,2.00218,21
1.872527,1.603754,1.736039,1.623024,1.291301,1.827751,21
1.926488,1.632824,1.673456,1.752823,1.271489,1.917547,21
1.922612,1.63252,1.681524,1.756456,1.287388,1.914466,21
1.930425,1.637245,1.68344,1.743771,1.247824,1.908206,21
1.9198,1.626666,1.69756,1.697602,1.228372,1.861895,21
1.81559,1.515975,1.663679,1.641303,1.222912,1.781379,21
1.980328,1.656078,1.678245,1.776856,1.799557,1.967118,21
2.031427,1.712729,1.726196,1.826439,1.85268,2.027517,21
1.961429,1.640901,1.678596,1.73905,1.78819,1.93954,21
1.92745,1.598276,1.630776,1.715023,1.767944,1.938008,21
1.876375,1.559075,1.632278,1.657356,1.756834,1.893218,21
1.950324,1.616104,1.635508,1.757496,1.796006,1.971261,21
1.935768,1.603565,1.639257,1.744971,1.793092,1.958254,21
1.910446,1.590677,1.62856,1.769953,1.218829,1.920804,21
1.870747,1.643849,1.917114,1.687464,1.164022,1.762867,21
1.912718,1.608397,1.64442,1.745599,1.192433,1.893965,21
1.863427,1.578779,1.676946,1.652672,1.184894,1.844478,21
1.822556,1.53575,1.657747,1.626308,1.21974,1.806995,21
1.807837,1.510366,1.66163,1.595448,1.23441,1.805786,21
1.911711,1.620729,1.64548,1.731615,1.211015,1.915981,21
1.866345,1.585666,1.684113,1.628637,1.196189,1.833836,21
1.9192,1.605448,1.644425,1.745451,1.204787,1.910809,21
1.821005,1.545609,1.682763,1.573434,1.204738,1.795476,21
2.082238,1.862971,2.105781,1.544908,1.505122,2.007013,21
1.8065,1.520534,1.654681,1.601297,1.212205,1.801514,21
1.82191,1.543873,1.672704,1.601819,1.224432,1.808451,21
1.838143,1.5619,1.67014,1.623962,1.229262,1.824563,21
1.849994,1.569726,1.709291,1.545398,1.796656,1.838036,21
1.857456,1.576196,1.665424,1.630753,1.195562,1.847618,21
1.855096,1.582184,1.700904,1.614358,1.197175,1.829596,21
1.84662,1.570033,1.75421,1.51181,1.813859,1.804928,21
1.908132,1.61788,1.644728,1.728404,1.217638,1.917905,21
1.907501,1.615549,1.646963,1.727129,1.207471,1.904097,21
1.814997,1.542157,1.691681,1.595832,1.235077,1.80448,21
1.843063,1.570804,1.690314,1.611183,1.229289,1.827549,21
1.820297,1.534144,1.673845,1.587849,1.228776,1.800845,21
1.842006,1.558987,1.66317,1.650863,1.222043,1.830844,21
1.809835,1.533454,1.673208,1.588621,1.241631,1.802711,21
1.872469,1.593797,1.680922,1.664726,1.207931,1.850355,21
1.886162,1.601937,1.672214,1.675101,1.218335,1.867036,21
1.861405,1.587788,1.706748,1.63657,1.234611,1.820916,21
1.897324,1.607048,1.644216,1.69833,1.22805,1.901712,21
1.930006,1.631468,1.652792,1.762468,1.217938,1.924197,21
1.883811,1.601016,1.677682,1.669964,1.217628,1.858694,21
1.86496,1.587443,1.685941,1.650044,1.215087,1.839627,21
1.902749,1.616014,1.670314,1.628466,1.750705,1.896161,21
1.853908,1.576124,1.694853,1.66084,1.218263,1.821282,21
1.894801,1.594723,1.655945,1.719947,1.210933,1.872495,21
1.934465,1.625559,1.64078,1.787197,1.224852,1.925318,21
1.957525,1.641622,1.644192,1.809717,1.234109,1.950835,21
1.901205,1.616685,1.790836,1.498968,1.820051,1.836354,21
1.921634,1.608234,1.653746,1.740537,1.839557,1.980177,21
1.942278,1.633347,1.646152,1.792482,1.233368,1.933839,21
1.915306,1.607449,1.648039,1.754207,1.20093,1.908341,21
1.88891,1.606533,1.68105,1.69663,1.212315,1.865179,21
1.89041,1.597654,1.658646,1.723072,1.223854,1.878565,21
1.92516,1.632424,1.662419,1.761192,1.241588,1.925362,21
1.92918,1.630748,1.658289,1.752164,1.217702,1.915317,21
1.82126,1.529487,1.674682,1.635731,1.249918,1.794375,21
1.845209,1.564707,1.687093,1.662234,1.234706,1.80842,21
1.828279,1.555982,1.711629,1.585874,1.238843,1.787101,21
1.835698,1.562421,1.719897,1.606918,1.260811,1.791498,21
1.893644,1.606684,1.677968,1.714587,1.228378,1.873023,21
1.906914,1.617713,1.661205,1.722299,1.234061,1.906407,21
1.932706,1.637548,1.659236,1.773645,1.247982,1.939768,21
1.93141,1.629194,1.634698,1.76753,1.236443,1.945667,21
1.928996,1.631834,1.670562,1.756686,1.221144,1.917031,21
1.855052,1.588945,1.721994,1.623538,1.222899,1.817176,21
1.832092,1.564708,1.728345,1.574495,1.230573,1.78487,21
1.847336,1.57922,1.718433,1.609965,1.262725,1.828602,21
1.854916,1.59054,1.719249,1.605947,1.265927,1.832569,21
1.875588,1.595309,1.684192,1.686906,1.251491,1.863055,21
1.836689,1.56083,1.699009,1.631266,1.274711,1.819474,21
1.844226,1.575788,1.704832,1.63665,1.253062,1.824032,21
1.840686,1.564284,1.696951,1.648574,1.279519,1.826709,21
1.848602,1.582514,1.716766,1.649875,1.290777,1.831667,21
1.840562,1.572337,1.705174,1.619899,1.284464,1.829295,21
1.883669,1.60413,1.680662,1.694305,1.254931,1.875693,21
1.838092,1.564028,1.699653,1.660601,1.282248,1.826933,21
1.859147,1.579249,1.679121,1.64055,1.250979,1.849212,21
1.896438,1.607815,1.666377,1.715271,1.23952,1.884417,21
1.83228,1.548934,1.709048,1.574476,1.30544,1.823182,21
1.840259,1.566062,1.707227,1.636243,1.272457,1.819185,21
1.847339,1.574515,1.702702,1.659572,1.273373,1.829875,21
