@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.918062,1.704437,1.952068,1.698619,1.535162,1.967834,1.883443,1.898585,2.041898,2.032059,16
1.818921,1.50351,1.876798,1.589969,1.442247,1.863,1.770588,1.716045,1.770424,1.794655,16
1.811302,1.543499,1.877529,1.585358,1.438811,1.871001,1.777742,1.757282,1.867149,1.880397,16
1.853351,1.63729,1.905958,1.636585,1.454817,1.901802,1.824521,1.808619,1.965531,1.993143,16
1.85743,1.658757,1.904629,1.651723,1.466669,1.90173,1.835566,1.820834,2.014981,2.023284,16
1.849652,1.632685,1.899259,1.632082,1.466642,1.901595,1.818476,1.821651,1.988544,1.992199,16
1.920949,1.718582,1.967062,1.726067,1.574893,1.985126,1.897524,1.949726,2.007297,2.055079,16
1.807068,1.540507,1.858392,1.605126,1.42234,1.848796,1.76465,1.749301,1.848994,1.911295,16
1.826633,1.581423,1.877359,1.653032,1.4793,1.879303,1.803973,1.819142,1.886234,1.952784,16
1.932129,1.720003,1.967983,1.76001,1.593984,1.985863,1.906088,1.957348,2.018937,2.062936,16
1.992807,1.80556,2.021577,1.798169,1.629134,2.04271,1.954412,2.016617,2.083805,2.153546,16
1.962154,1.752678,2.001852,1.771132,1.659555,2.035095,1.936171,2.031462,2.088724,2.069541,16
1.89513,1.627128,1.933626,1.742357,1.573637,1.946778,1.888339,1.882379,1.786683,1.880711,16
1.819614,1.551132,1.857625,1.628856,1.456343,1.858333,1.791933,1.763992,1.896781,1.941333,16
1.931213,1.722573,1.974494,1.710568,1.563748,1.99424,1.893609,1.947123,2.013222,2.046986,16
2.0006,1.80849,2.025312,1.785204,1.653464,2.059632,1.958531,2.044065,2.142442,2.129163,16
1.88325,1.65156,1.927779,1.631765,1.489164,1.939896,1.832797,1.857479,1.994643,1.972292,16
1.974359,1.802737,2.003621,1.760402,1.596706,2.024228,1.943838,1.979309,2.131779,2.13995,16
1.908962,1.701007,1.952173,1.670432,1.525999,1.968449,1.870496,1.900327,2.038745,2.024345,16
1.890614,1.68934,1.953953,1.682917,1.557818,1.970974,1.871188,1.936882,1.996762,1.999078,16
1.864819,1.628065,1.895806,1.639928,1.473887,1.903534,1.811052,1.825942,1.974906,1.985645,16
1.827993,1.555464,1.882821,1.575014,1.415392,1.871352,1.76628,1.737305,1.879391,1.887373,16
1.813504,1.656786,1.911059,1.632752,1.531906,1.912456,1.826774,1.900872,1.99446,2.024197,16
1.829261,1.647469,1.929468,1.593888,1.532872,1.936692,1.811597,1.910049,1.962217,1.974286,16
1.814475,1.511464,1.889498,1.586377,1.483637,1.892244,1.78615,1.786817,1.810216,1.817116,16
1.828122,1.655062,1.917514,1.554939,1.453904,1.907879,1.799436,1.814837,1.986469,1.98592,16
2.046613,1.815875,2.166284,1.907642,1.819053,2.161822,2.039041,2.14969,1.510678,1.831295,16
1.838723,1.635862,1.960513,1.570267,1.555597,1.965976,1.814762,1.920185,1.922319,1.908417,16
1.647246,1.127313,1.665464,2.025185,1.555964,1.693643,1.766521,1.987736,1.816964,2.094266,16
1.465046,1.080703,1.477263,1.96218,1.425135,1.504246,1.735926,1.84051,1.880715,2.156516,16
1.806333,1.625142,1.888999,1.778628,1.553361,1.874779,1.870652,1.873235,1.831516,2.077936,16
1.809717,1.638335,1.897824,1.774097,1.553458,1.877968,1.879393,1.875974,1.832463,2.068593,16
1.562298,1.051137,1.560659,1.988464,1.470834,1.593836,1.721768,1.907551,1.808192,2.095658,16
1.764065,1.425804,1.815452,1.740356,1.108444,1.815223,1.469013,2.095535,1.907178,2.037582,16
1.803433,1.616042,1.879696,1.745087,1.510225,1.851087,1.846292,1.8378,1.804723,2.044726,16
1.837263,1.665426,1.898514,1.77418,1.524063,1.865932,1.873151,1.830847,1.867361,2.103535,16
1.466917,1.137016,1.51053,1.960129,1.468084,1.521593,1.765408,1.846906,1.897513,2.175144,16
1.449933,1.110991,1.473535,1.93049,1.394041,1.480453,1.727159,1.809233,1.901397,2.159533,16
1.797605,1.634301,1.895282,1.753395,1.549482,1.874297,1.87403,1.880036,1.821439,2.052688,16
1.824527,1.672226,1.909082,1.782641,1.566358,1.888626,1.895138,1.893746,1.868498,2.096036,16
1.578139,1.307131,1.61693,2.042615,1.56646,1.619538,1.871081,1.928998,2.008269,2.266735,16
1.464498,1.093614,1.48633,1.951785,1.42519,1.501022,1.749193,1.809417,1.89525,2.160625,16
1.809454,1.634199,1.9027,1.772155,1.560023,1.885668,1.880903,1.882749,1.830993,2.057876,16
1.825429,1.674429,1.90999,1.777969,1.561317,1.888413,1.891146,1.89421,1.869002,2.093889,16
1.472963,1.171612,1.493251,1.967568,1.452172,1.522509,1.770796,1.8508,1.9409,2.206704,16
1.458507,1.08676,1.479557,1.962253,1.436917,1.500253,1.752261,1.827931,1.886594,2.157167,16
1.806882,1.660879,1.903658,1.771246,1.564606,1.883459,1.881782,1.907325,1.848529,2.084282,16
1.806133,1.623435,1.897417,1.754545,1.549113,1.872589,1.86016,1.851464,1.8149,2.064624,16
1.449177,1.165339,1.47116,1.950076,1.419662,1.478006,1.750144,1.814264,1.943276,2.225433,16
1.471819,1.099444,1.49748,1.949012,1.434687,1.511364,1.739976,1.818117,1.884575,2.154837,16
1.811845,1.613169,1.895218,1.74493,1.539117,1.880114,1.836953,1.877518,1.800647,2.052351,16
1.826541,1.655804,1.90454,1.776448,1.554723,1.881747,1.866835,1.876427,1.853247,2.102982,16
1.464044,1.164066,1.483972,1.96327,1.440137,1.492627,1.75437,1.82496,1.935171,2.227276,16
1.444775,1.111832,1.464229,1.952145,1.416863,1.480069,1.747084,1.816714,1.907962,2.180415,16
1.797546,1.627452,1.893179,1.755363,1.546121,1.873193,1.866255,1.877142,1.817139,2.051654,16
1.84915,1.654934,1.925691,1.790521,1.580246,1.913312,1.890942,1.905428,1.811314,2.058577,16
1.438188,1.190524,1.462951,1.950521,1.41492,1.465865,1.759103,1.826042,1.964178,2.247519,16
1.457387,1.125543,1.481994,1.953372,1.414684,1.496718,1.749848,1.818716,1.920347,2.177371,16
1.80324,1.637204,1.88623,1.759955,1.534665,1.862005,1.867838,1.855621,1.836334,2.070337,16
1.846924,1.651124,1.906056,1.764192,1.522738,1.878687,1.853556,1.835301,1.843638,2.079468,16
1.489368,1.165279,1.502628,1.952518,1.418422,1.494766,1.753483,1.773313,1.932205,2.205239,16
1.471501,1.103762,1.475317,1.961201,1.406127,1.482576,1.747526,1.779885,1.903852,2.173214,16
1.790997,1.566065,1.878116,1.736134,1.521689,1.857771,1.836351,1.854585,1.732353,1.976148,16
1.829626,1.637588,1.893457,1.777853,1.528541,1.867378,1.866919,1.828509,1.843797,2.083968,16
1.469276,1.135344,1.462761,1.954137,1.388022,1.474463,1.73065,1.790615,1.926995,2.215625,16
1.463586,1.123293,1.468409,1.958183,1.401999,1.472567,1.749216,1.778945,1.914079,2.191688,16
1.80476,1.629476,1.887965,1.762474,1.534924,1.865735,1.86687,1.853837,1.829637,2.060317,16
1.823016,1.655051,1.890702,1.7704,1.527759,1.859905,1.86624,1.836089,1.855368,2.104607,16
1.448219,1.150757,1.473012,1.948753,1.423662,1.484928,1.744831,1.829963,1.931088,2.212137,16
1.44357,1.1361,1.458528,1.961907,1.413356,1.479457,1.750177,1.832055,1.93738,2.208664,16
1.798054,1.622359,1.895324,1.757852,1.550577,1.877414,1.866551,1.876298,1.814988,2.048105,16
1.824349,1.649451,1.907927,1.786193,1.570438,1.894072,1.888445,1.887989,1.84817,2.07895,16
1.452832,1.149367,1.485189,1.947557,1.437791,1.499932,1.748388,1.836091,1.91651,2.2013,16
1.444733,1.125418,1.482814,1.950329,1.442263,1.507846,1.754602,1.858635,1.912344,2.174558,16
1.791481,1.64937,1.898723,1.76387,1.567792,1.878245,1.883726,1.908081,1.831101,2.074005,16
1.821603,1.659413,1.907747,1.779192,1.567003,1.891968,1.878798,1.897725,1.854317,2.09247,16
1.44179,1.142585,1.473192,1.933627,1.41532,1.485103,1.738039,1.832681,1.925256,2.19231,16
1.538718,1.05014,1.565762,1.960375,1.475922,1.593194,1.723014,1.895721,1.808541,2.076848,16
1.798884,1.631318,1.890037,1.748461,1.537383,1.863768,1.848374,1.86398,1.817313,2.076156,16
1.826795,1.651003,1.908858,1.785684,1.565913,1.891789,1.885342,1.884681,1.847776,2.084889,16
1.449359,1.162708,1.472052,1.954496,1.425016,1.483007,1.747887,1.830492,1.939415,2.226014,16
1.452005,1.128472,1.502106,1.951701,1.461208,1.510446,1.767564,1.853811,1.894914,2.161372,16
1.789015,1.649786,1.889243,1.761456,1.557606,1.86611,1.878025,1.894526,1.84206,2.088115,16
1.817632,1.645494,1.893523,1.774178,1.544665,1.868456,1.859088,1.858633,1.844777,2.104372,16
1.567564,1.084489,1.58222,1.971102,1.478321,1.605983,1.714415,1.917444,1.821415,2.109491,16
1.458416,1.104943,1.482587,1.946536,1.425283,1.499237,1.734477,1.827948,1.893066,2.168014,16
1.80541,1.645958,1.892971,1.77807,1.557458,1.872919,1.875177,1.882841,1.845173,2.092004,16
1.847043,1.623166,1.913975,1.761519,1.532822,1.896274,1.837948,1.884953,1.784106,2.018806,16
1.46427,1.160416,1.484471,1.944292,1.413742,1.485818,1.742754,1.801738,1.924863,2.212718,16
1.450447,1.183888,1.453257,1.961792,1.393044,1.461458,1.750976,1.805432,1.968975,2.256802,16
1.819525,1.631405,1.897502,1.784606,1.548131,1.878898,1.879126,1.860682,1.836826,2.067247,16
1.835891,1.64994,1.902746,1.796384,1.549862,1.883014,1.884678,1.859521,1.854585,2.091428,16
1.474594,1.167974,1.489742,1.961234,1.421707,1.484622,1.756832,1.796112,1.931692,2.222226,16
1.449106,1.123153,1.459473,1.947936,1.394551,1.46726,1.736025,1.802677,1.920111,2.193834,16
1.805942,1.619518,1.88501,1.753744,1.524585,1.860105,1.851461,1.833652,1.818309,2.063811,16
1.83057,1.645152,1.895596,1.775876,1.531899,1.862651,1.859637,1.824042,1.846474,2.107734,16
1.473296,1.12616,1.47431,1.962603,1.411113,1.481753,1.741466,1.791953,1.908919,2.197434,16
1.452905,1.12611,1.44418,1.965713,1.388658,1.456636,1.740419,1.801585,1.932652,2.213321,16
1.796253,1.622061,1.886795,1.743482,1.528679,1.860299,1.853058,1.847828,1.814868,2.055054,16
1.81054,1.645217,1.890721,1.768891,1.540836,1.867904,1.876301,1.858697,1.844427,2.077822,16
1.591115,1.070649,1.626553,1.944491,1.477135,1.65071,1.702188,1.934809,1.776182,2.032635,16
1.460561,1.107808,1.498278,1.913676,1.410562,1.506476,1.716764,1.824144,1.870584,2.13741,16
1.795886,1.631779,1.888785,1.747481,1.549804,1.862181,1.849574,1.863713,1.83058,2.070944,16
1.811204,1.630595,1.889802,1.760286,1.540153,1.868664,1.856777,1.848687,1.828475,2.077462,16
1.5381,1.057908,1.553163,1.930537,1.426199,1.574596,1.693857,1.853506,1.812081,2.07696,16
1.470582,1.078526,1.482311,1.950749,1.415294,1.496434,1.729481,1.811513,1.871675,2.147264,16
1.959382,1.812381,2.040939,1.907201,1.717533,2.018635,2.01147,2.01617,1.984403,2.207817,16
1.80265,1.615511,1.896409,1.758505,1.54944,1.87763,1.866684,1.861781,1.81074,2.044139,16
1.493021,1.142301,1.509392,1.948942,1.426138,1.508545,1.744028,1.786129,1.904628,2.180406,16
1.544054,1.027258,1.551208,1.976722,1.461279,1.581304,1.732976,1.871687,1.806992,2.067321,16
1.821657,1.636086,1.888285,1.761657,1.517387,1.855839,1.855663,1.815373,1.837293,2.086947,16
1.812226,1.623355,1.881445,1.763527,1.51338,1.851495,1.862224,1.81177,1.825481,2.063329,16
1.469409,1.128577,1.471464,1.958859,1.411759,1.494397,1.728022,1.82918,1.908578,2.206838,16
1.440778,1.12618,1.464884,1.959607,1.429795,1.484141,1.755686,1.835319,1.914007,2.191532,16
1.517082,1.162737,1.536839,2.002752,1.489244,1.545506,1.788703,1.856327,1.923939,2.204811,16
1.450988,1.120132,1.464966,1.967833,1.422802,1.480648,1.753018,1.821763,1.920987,2.197912,16
1.798121,1.617119,1.882177,1.759895,1.524609,1.858186,1.854229,1.857683,1.810397,2.049184,16
1.816509,1.645275,1.894118,1.783348,1.543661,1.871266,1.879655,1.863984,1.849036,2.085153,16
1.470579,1.081734,1.482704,1.962942,1.425077,1.503976,1.743624,1.816361,1.879106,2.150379,16
1.661682,1.069888,1.660411,2.089304,1.612927,1.704364,1.820019,2.006976,1.796611,2.075016,16
1.866777,1.671838,1.947792,1.821711,1.600941,1.928024,1.915782,1.91846,1.855901,2.078049,16
1.92608,1.729647,2.000104,1.875625,1.659772,1.979997,1.956875,1.962248,1.90527,2.135178,16
1.550162,1.024146,1.564234,1.9854,1.482253,1.593863,1.740398,1.887767,1.795437,2.067787,16
1.467795,1.104617,1.477999,1.975444,1.424721,1.499534,1.763335,1.817252,1.918866,2.174202,16
1.791582,1.616858,1.878547,1.755196,1.527021,1.85251,1.850159,1.847623,1.814281,2.066789,16
1.79521,1.633014,1.8786,1.761639,1.530491,1.848695,1.858622,1.845343,1.83221,2.090069,16
1.454053,1.138942,1.477286,1.957761,1.421416,1.48109,1.762899,1.804148,1.924994,2.194449,16
1.481895,1.095806,1.496414,1.960984,1.417759,1.509773,1.75006,1.799324,1.897027,2.147346,16
1.802308,1.627991,1.880311,1.770776,1.529979,1.855957,1.860881,1.847717,1.832397,2.080915,16
1.805638,1.637265,1.880825,1.770265,1.524435,1.850612,1.85615,1.843167,1.838813,2.095362,16
1.484308,1.10665,1.495828,1.977633,1.444958,1.507462,1.76357,1.800191,1.88901,2.167309,16
1.48733,1.096784,1.498534,1.957293,1.411786,1.503983,1.749818,1.780946,1.900767,2.153817,16
1.808867,1.625439,1.879336,1.774452,1.515604,1.849728,1.864723,1.829666,1.830771,2.067097,16
1.833542,1.634968,1.891657,1.779882,1.513978,1.862127,1.860801,1.817633,1.839497,2.077014,16
1.522465,1.143407,1.525909,1.984981,1.443953,1.518055,1.771676,1.770777,1.914097,2.189044,16
1.523485,1.083905,1.501236,2.005622,1.432708,1.505608,1.767631,1.774648,1.883382,2.163196,16
1.829425,1.625389,1.889155,1.771451,1.505717,1.855392,1.858682,1.79693,1.829659,2.068106,16
1.83625,1.633291,1.890084,1.787063,1.51331,1.855117,1.866267,1.799104,1.84267,2.087815,16
1.531501,1.165629,1.532361,1.979786,1.435859,1.520741,1.768338,1.763009,1.925998,2.199383,16
1.741273,1.45392,1.770079,1.749194,1.033992,1.756497,1.483509,2.027503,1.985558,2.117193,16
1.821137,1.636549,1.880938,1.780233,1.510903,1.845737,1.865017,1.808304,1.844743,2.090995,16
1.822754,1.631063,1.885442,1.77196,1.507183,1.850799,1.856982,1.808713,1.834728,2.079531,16
1.459194,1.134457,1.504676,1.951935,1.459497,1.512947,1.758469,1.848484,1.893871,2.175583,16
1.470812,1.079199,1.506841,1.952657,1.450952,1.530699,1.744764,1.855965,1.866421,2.124557,16
1.835356,1.648303,1.920054,1.790172,1.592181,1.916317,1.892225,1.929196,1.859883,2.088279,16
1.808024,1.638592,1.900158,1.745183,1.543233,1.881103,1.852371,1.893909,1.815615,2.050835,16
1.552702,1.051407,1.577067,1.979959,1.493808,1.596008,1.744781,1.875319,1.808894,2.080667,16
1.462982,1.137409,1.51439,1.956141,1.471378,1.526768,1.771437,1.853237,1.899615,2.16826,16
1.482206,1.097355,1.534352,1.944458,1.466014,1.5481,1.751717,1.857441,1.85934,2.115312,16
1.800533,1.635508,1.896626,1.766975,1.560491,1.878259,1.86668,1.888836,1.82761,2.078653,16
1.806037,1.630814,1.8937,1.760609,1.547918,1.872931,1.861234,1.865596,1.825236,2.070863,16
1.60908,1.223781,1.649946,2.030006,1.579337,1.673881,1.825162,1.971101,1.931641,2.18179,16
1.473735,1.111098,1.52242,1.956758,1.468418,1.539872,1.758975,1.862686,1.886897,2.14502,16
1.805392,1.635501,1.902804,1.7629,1.568126,1.886557,1.872158,1.888693,1.826053,2.070498,16
1.807783,1.641727,1.907248,1.774631,1.575548,1.892097,1.877903,1.906234,1.834574,2.075395,16
1.458306,1.133072,1.493224,1.957229,1.448882,1.516567,1.755551,1.851765,1.919189,2.184641,16
1.453369,1.13602,1.483906,1.967877,1.440185,1.505034,1.76306,1.850639,1.924721,2.191585,16
2.10433,1.775073,2.211567,1.894791,1.903845,2.206955,2.083274,2.086739,1.567663,1.524973,16
1.799297,1.646447,1.904315,1.759397,1.569864,1.887064,1.873966,1.907631,1.833529,2.068157,16
1.807053,1.636883,1.902206,1.771944,1.573281,1.886401,1.874295,1.895234,1.82497,2.07527,16
1.456821,1.121799,1.49908,1.951671,1.454655,1.510583,1.7561,1.843994,1.884201,2.165833,16
1.457458,1.093712,1.482967,1.964272,1.444049,1.50515,1.752659,1.84267,1.89165,2.163225,16
1.798052,1.663074,1.896885,1.751268,1.555362,1.872386,1.869255,1.897975,1.848361,2.089665,16
1.832381,1.669761,1.914948,1.74329,1.542247,1.884127,1.853581,1.861881,1.84915,2.094778,16
1.492891,1.07765,1.513583,1.958052,1.450037,1.535885,1.728774,1.851784,1.844775,2.136703,16
1.45188,1.104534,1.469571,1.94653,1.409694,1.489431,1.727974,1.832781,1.90387,2.174412,16
1.811901,1.6383,1.902232,1.76856,1.560327,1.887404,1.869376,1.889739,1.83088,2.068804,16
1.819657,1.646869,1.902374,1.781593,1.562312,1.885015,1.879718,1.879902,1.84684,2.085825,16
1.55425,1.058559,1.574681,1.957283,1.468654,1.605454,1.707568,1.917187,1.802088,2.080199,16
1.561992,1.252373,1.588523,2.007607,1.517841,1.600606,1.813431,1.90573,1.978026,2.236365,16
1.928796,1.755797,2.021803,1.86378,1.687949,1.99939,1.959766,2.008316,1.90722,2.146685,16
1.813236,1.644939,1.902573,1.757737,1.552416,1.875468,1.857212,1.866351,1.833674,2.093136,16
1.477167,1.116676,1.521794,1.931351,1.450931,1.54137,1.730969,1.862628,1.87464,2.141428,16
1.462362,1.123833,1.508511,1.941733,1.451186,1.52501,1.752985,1.85172,1.906688,2.166135,16
1.799946,1.642676,1.897871,1.751274,1.560098,1.8802,1.862275,1.891491,1.832309,2.079905,16
1.809307,1.622129,1.903102,1.73366,1.539214,1.878417,1.833913,1.876238,1.789828,2.045259,16
1.521513,1.054563,1.549609,1.979993,1.496658,1.580919,1.746134,1.896508,1.822222,2.101488,16
1.45439,1.110909,1.480115,1.966847,1.442445,1.503241,1.755542,1.848074,1.910501,2.179975,16
1.815905,1.660506,1.910614,1.782507,1.584345,1.897046,1.885426,1.914342,1.854503,2.094132,16
1.815962,1.667774,1.907721,1.788619,1.574565,1.889753,1.886096,1.914399,1.862793,2.106436,16
1.446938,1.139513,1.485403,1.964866,1.46561,1.507084,1.767121,1.863485,1.909818,2.19628,16
1.592801,1.363116,1.60235,2.077271,1.57813,1.640382,1.88148,1.987205,2.080429,2.338336,16
1.801351,1.644972,1.898654,1.772317,1.571841,1.88402,1.886339,1.908216,1.845258,2.082186,16
1.803138,1.626385,1.891391,1.760066,1.549582,1.869561,1.858364,1.8605,1.822299,2.076997,16
1.509871,1.050717,1.536368,1.96532,1.472785,1.572996,1.732586,1.898562,1.828035,2.098162,16
1.445519,1.133414,1.462361,1.968925,1.42778,1.486382,1.759064,1.837782,1.925944,2.205126,16
1.816142,1.579406,1.903548,1.79116,1.591416,1.900169,1.86507,1.925619,1.755144,2.006553,16
1.828666,1.688212,1.918843,1.799042,1.589586,1.903054,1.902625,1.930173,1.883299,2.11446,16
1.929576,1.781576,2.005674,1.456283,1.468611,2.003344,1.778035,1.898878,2.21783,2.068137,16
1.918145,1.835771,2.018141,1.460079,1.49846,2.001865,1.824229,1.922083,2.224921,2.107623,16
1.925027,1.791598,2.012525,1.439596,1.464381,2.002865,1.778813,1.884675,2.217273,2.075256,16
1.791112,1.601462,1.870346,1.816264,1.536177,1.846828,1.856398,1.894669,1.799018,2.063054,16
1.696619,1.482602,1.762982,1.726179,1.064237,1.756903,1.489904,2.093893,1.949377,2.105526,16
2.027179,1.722937,2.118675,1.502918,1.572213,2.109779,1.788992,1.951197,2.059237,1.90176,16
1.940127,1.607365,2.050929,1.520075,1.597327,2.037372,1.838693,1.815213,2.007023,1.817404,16
1.66891,1.181224,1.676605,1.948558,1.400179,1.711565,1.637657,2.063634,1.751436,1.998203,16
1.839534,1.617208,1.897571,1.60034,1.420029,1.883501,1.798056,1.762072,1.934119,1.965996,16
1.844424,1.61905,1.919967,1.575559,1.468303,1.922927,1.799794,1.833869,1.927583,1.908048,16
1.856587,1.658374,1.925038,1.605414,1.470654,1.924814,1.823035,1.838014,1.980561,1.930629,16
1.901602,1.575897,1.957763,2.059863,1.719022,1.944365,1.978482,2.039335,1.356676,1.945893,16
1.948123,1.56449,2.010744,1.78022,1.663416,1.99602,1.905842,1.861217,1.525748,1.588696,16
1.844588,1.615646,1.889511,1.60027,1.430603,1.885696,1.78932,1.785037,1.93953,1.95078,16
1.821193,1.632915,1.879228,1.594415,1.416579,1.862727,1.794915,1.760078,1.994711,2.008346,16
2.111942,1.792721,2.207314,1.802704,1.910684,2.15577,1.948685,1.955241,1.925107,1.745924,16
1.82457,1.634193,1.92769,1.561072,1.467779,1.913244,1.808462,1.810791,1.949334,1.921881,16
1.824704,1.586053,1.894043,1.579484,1.444471,1.890011,1.786617,1.787685,1.912131,1.892562,16
1.830862,1.631382,1.883051,1.602362,1.40991,1.864418,1.798336,1.745486,1.984729,2.007454,16
1.83558,1.641959,1.894534,1.574771,1.412859,1.879403,1.791531,1.76654,1.995962,1.983021,16
1.818256,1.603673,1.887607,1.579718,1.431184,1.877863,1.790899,1.772866,1.958466,1.954107,16
1.832638,1.648564,1.894103,1.593013,1.433867,1.883763,1.80955,1.790062,2.002817,1.98392,16
1.977181,1.719065,2.057797,2.030978,1.746255,2.041594,2.01101,2.104999,1.364651,1.890253,16
1.812762,1.619755,1.890611,1.557533,1.41724,1.868778,1.788122,1.75255,1.961413,1.963914,16
1.815112,1.580546,1.893337,1.567461,1.422732,1.875457,1.776467,1.750587,1.911397,1.916625,16
1.893214,1.713605,1.955924,1.658889,1.508787,1.945974,1.869133,1.850813,2.053024,2.039207,16
1.839681,1.650711,1.906491,1.599301,1.451857,1.902657,1.812795,1.816181,1.982166,1.998381,16
1.823397,1.639648,1.896001,1.589271,1.444121,1.887021,1.809177,1.801924,1.982991,1.967682,16
1.828371,1.642939,1.921075,1.583226,1.466478,1.91135,1.816569,1.819745,1.978827,1.960294,16
1.831293,1.629714,1.888417,1.614766,1.429659,1.874411,1.810507,1.766015,1.991212,1.993789,16
1.87926,1.672655,1.952727,1.638308,1.502597,1.942789,1.853221,1.831945,2.005631,1.979647,16
1.825229,1.617446,1.884316,1.60296,1.428023,1.871996,1.802625,1.767326,1.979182,1.965332,16
1.831538,1.640077,1.915944,1.585868,1.460556,1.907986,1.814398,1.814643,1.973913,1.948661,16
1.867077,1.685636,1.915515,1.619399,1.453355,1.912608,1.831149,1.817823,2.040086,2.02495,16
1.870989,1.692739,1.922031,1.631745,1.479095,1.925755,1.842627,1.850175,2.047839,2.035223,16
2.1123,1.900645,2.16015,2.087561,1.814852,2.123326,2.145241,2.037498,1.830726,2.06411,16
1.835861,1.630726,1.928368,1.574319,1.469292,1.92155,1.808721,1.82248,1.942098,1.92263,16
1.834474,1.656546,1.916282,1.58232,1.460967,1.911118,1.811744,1.830247,1.982106,1.980822,16
1.798347,1.598827,1.886728,1.57547,1.443657,1.877031,1.777402,1.806336,1.911343,1.945566,16
1.813904,1.633608,1.925051,1.581304,1.489139,1.91429,1.818683,1.836038,1.960175,1.956282,16
1.899291,1.710843,2.000699,1.698696,1.591292,1.992066,1.899432,1.92485,2.003745,2.028576,16
1.80757,1.562536,1.904151,1.582236,1.475908,1.900834,1.789637,1.82002,1.851917,1.856956,16
1.861804,1.629918,1.956782,1.560924,1.532017,1.948024,1.774956,1.875725,1.830642,1.907804,16
1.84093,1.602449,1.919482,1.57787,1.525599,1.914208,1.775427,1.846521,1.86362,1.947399,16
1.84194,1.637476,1.925929,1.610377,1.488037,1.914518,1.826977,1.815733,1.969894,1.963685,16
1.883251,1.688269,1.919915,1.654325,1.475548,1.922774,1.842225,1.841633,2.045662,2.030912,16
1.840495,1.630756,1.885862,1.612369,1.418261,1.87157,1.802756,1.752686,1.995584,2.003693,16
1.830787,1.556008,1.873149,2.052614,1.648302,1.857117,1.930183,2.006052,1.569451,2.116731,16
1.847662,1.61785,1.889556,1.624505,1.422475,1.879734,1.799214,1.770362,1.947265,1.984389,16
1.836984,1.60886,1.88203,1.596124,1.396967,1.848695,1.770651,1.69931,1.944851,1.992699,16
1.858134,1.615314,1.888763,1.668531,1.482377,1.889545,1.81273,1.817716,1.961527,1.969923,16
1.83955,1.600191,1.87915,1.625794,1.4443,1.875819,1.788361,1.790087,1.934696,1.948098,16
1.882006,1.690404,1.917532,1.67436,1.485499,1.917325,1.842327,1.847913,2.055981,2.037725,16
1.879073,1.657467,1.911691,1.658246,1.48649,1.918667,1.829209,1.847909,1.996117,1.98389,16
1.833433,1.585765,1.872534,1.622227,1.435744,1.866987,1.789514,1.763443,1.943356,1.948759,16
1.84601,1.612805,1.88426,1.623745,1.435149,1.8793,1.794378,1.782663,1.956878,1.962876,16
1.849011,1.619742,1.898196,1.626611,1.459722,1.899719,1.808967,1.817318,1.951893,1.952353,16
1.826159,1.559927,1.868551,1.595093,1.401631,1.851792,1.764033,1.717826,1.892414,1.931085,16
1.850661,1.624424,1.886956,1.652087,1.455722,1.883819,1.811279,1.800734,1.98117,1.992269,16
1.812666,1.580421,1.865902,1.591824,1.402849,1.847782,1.768141,1.733987,1.922656,1.953502,16
1.827705,1.603421,1.878794,1.610866,1.434186,1.872899,1.78719,1.786196,1.944105,1.966905,16
1.817544,1.589045,1.873175,1.60751,1.444699,1.869253,1.782389,1.792333,1.932464,1.942609,16
1.814381,1.598063,1.866676,1.597273,1.414384,1.852554,1.772831,1.756638,1.95023,1.992126,16
1.802659,1.578888,1.871707,1.568761,1.402983,1.850936,1.758492,1.739193,1.909514,1.944695,16
1.810299,1.613051,1.874765,1.593764,1.428615,1.863674,1.778889,1.785643,1.953257,2.001949,16
1.823163,1.615575,1.880962,1.570638,1.403326,1.85862,1.759944,1.743813,1.949733,1.98038,16
1.981218,1.677074,2.032058,1.733228,1.596672,2.009561,1.871254,1.87843,1.596012,1.711134,16
1.853357,1.655986,1.934844,1.597291,1.483439,1.925681,1.818219,1.829713,1.988262,1.983567,16
1.915097,1.740058,1.962315,1.669632,1.533648,1.976934,1.88301,1.914878,2.100582,2.034505,16
1.836974,1.657851,1.913485,1.580271,1.465178,1.913015,1.802713,1.843502,1.989475,1.989899,16
1.850008,1.686242,1.952675,1.617865,1.559824,1.962677,1.833488,1.952874,1.975635,2.018152,16
1.844359,1.684544,1.954695,1.604599,1.556863,1.962213,1.831535,1.945345,1.977757,2.009029,16
1.823275,1.612004,1.935693,1.609576,1.567325,1.94532,1.818687,1.924972,1.862262,1.916518,16
1.830714,1.626979,1.944955,1.619004,1.587022,1.957099,1.83176,1.94339,1.887328,1.944619,16
1.824712,1.639382,1.955345,1.615302,1.586757,1.961372,1.833927,1.948888,1.914496,1.947338,16
1.819958,1.618003,1.937762,1.607432,1.563422,1.94511,1.818421,1.925674,1.884596,1.91668,16
